house_id,listing_address,sale_date,lot_area,year_built,bedrooms,bathrooms,garage_cars,neighborhood,house_style,overall_qual,central_air,sale_condition,sale_price
HOUSE-018173,718 Main St #18173,2024-07-29,5519.0,1991.0,2,1.5,3.0,Gilbert,1.5Fin,2,Y,Normal,159990.0
HOUSE-014443,2099 Main St #14443,2021-12-01,6803.0,1958.0,2,3.5,,CollegeCr,1Story,3,Y,Family,154493.0
HOUSE-005494,2008 Main St #5494,2021-05-11,3661.0,,5,3.0,2.0,Gilbert,2.5Unf,4,Y,Normal,241469.0
HOUSE-000216,2026 Main St #216,2022-07-20,,2017.0,5,3.5,3.0,Sawyer,1.5Fin,8,Y,Normal,318907.0
HOUSE-014611,3921 Main St #14611,2021-11-14,8485.0,1979.0,3,3.0,2.0,OldTown,2Story,5,Y,Normal,247093.0
HOUSE-008648,5347 Main St #8648,2022-04-14,6981.0,1923.0,5,,2.0,Somerst,SFoyer,1,Y,Normal,160596.0
HOUSE-010471,8560 Main St #10471,2024-10-23,6154.0,1967.0,2,1.0,0.0,NridgHt,1.5Fin,9,Y,Normal,274430.0
HOUSE-008281,236 Main St #8281,2022-10-29,5035.0,1972.0,1,,2.0,OldTown,2Story,10,Y,Normal,326277.0
HOUSE-004335,2473 Main St #4335,2020-07-10,5443.0,2003.0,6,2.0,1.0,Sawyer,SLvl,7,Y,Normal,324269.0
HOUSE-010813,6990 Main St #10813,2021-10-22,10285.0,2013.0,3,4.0,4.0,CollegeCr,2.5Unf,1,Y,Normal,211737.0
HOUSE-013553,6348 Main St #13553,2024-09-08,4839.0,1914.0,6,1.5,3.0,NWAmes,1.5Fin,2,Y,Normal,128475.0
HOUSE-012121,5084 Main St #12121,2020-06-29,4762.0,1962.0,6,2.0,,NridgHt,1.5Fin,4,Y,Normal,309810.0
HOUSE-019258,361 Main St #19258,2024-05-14,5133.0,1937.0,6,1.0,3.0,Edwards,SFoyer,7,Y,Normal,256133.0
HOUSE-005114,8374 Main St #5114,2021-05-31,4913.0,1938.0,3,3.0,1.0,NWAmes,2Story,10,Y,Normal,302892.0
HOUSE-007174,9365 Main St #7174,2023-08-18,2474.0,1918.0,1,1.0,0.0,NridgHt,2.5Unf,3,Y,Family,204174.0
HOUSE-008587,3895 Main St #8587,2021-01-07,7005.0,1985.0,2,1.5,4.0,Somerst,1.5Fin,3,Y,Normal,225286.0
HOUSE-016020,6934 Main St #16020,2021-02-09,7341.0,1998.0,6,2.5,3.0,CollegeCr,1Story,9,Y,Normal,375206.0
HOUSE-005212,4860 Main St #5212,2020-02-02,4290.0,1911.0,6,4.0,1.0,Somerst,1Story,3,Y,Normal,204540.0
HOUSE-003641,2787 Main St #3641,2024-05-17,3842.0,2023.0,6,3.0,1.0,Somerst,SFoyer,4,Y,Family,308426.0
HOUSE-009952,340 Main St #9952,2021-04-27,3566.0,1935.0,2,1.0,3.0,NWAmes,2.5Unf,3,Y,Normal,89966.0
HOUSE-009034,9596 Main St #9034,2023-12-14,5156.0,,1,3.5,4.0,NWAmes,1Story,9,Y,Normal,259832.0
HOUSE-019320,6470 Main St #19320,2020-08-10,3293.0,2008.0,4,3.0,4.0,Edwards,2Story,6,Y,Normal,255556.0
HOUSE-000021,8575 Main St #21,2020-12-02,5299.0,1984.0,2,2.0,,Sawyer,SLvl,10,Y,Normal,326910.0
HOUSE-003718,8510 Main St #3718,2022-01-02,3807.0,,6,3.0,1.0,Gilbert,2.5Unf,7,Y,Normal,279233.0
HOUSE-002902,923 Main St #2902,2023-05-28,4241.0,1968.0,2,3.0,1.0,Somerst,1.5Fin,9,Y,Normal,358368.0
HOUSE-016572,7722 Main St #16572,2022-01-14,3354.0,1932.0,6,1.5,1.0,OldTown,1Story,7,N,Normal,226769.0
HOUSE-011788,5974 Main St #11788,2022-08-09,7490.0,1992.0,2,2.5,2.0,CollegeCr,2.5Unf,10,Y,Normal,357750.0
HOUSE-005534,9789 Main St #5534,2023-03-15,5289.0,2014.0,3,1.5,3.0,Somerst,2Story,7,Y,Normal,381975.0
HOUSE-012554,8319 Main St #12554,2024-11-06,6036.0,1929.0,4,4.0,4.0,NWAmes,2Story,1,Y,Normal,174316.0
HOUSE-011042,2105 Main St #11042,2023-02-07,8296.0,1970.0,4,4.0,3.0,Somerst,2.5Unf,7,Y,Partial,382766.0
HOUSE-000779,7488 Main St #779,2020-09-13,7108.0,1987.0,3,1.5,4.0,Edwards,SFoyer,8,Y,Normal,280180.0
HOUSE-012252,3815 Main St #12252,2023-08-19,3664.0,1984.0,1,1.0,3.0,NridgHt,1Story,9,Y,Normal,321887.0
HOUSE-007420,2482 Main St #7420,2023-09-28,5121.0,1921.0,1,,0.0,Gilbert,SLvl,10,Y,Normal,339171.0
HOUSE-014982,7890 Main St #14982,2021-11-02,2645.0,1989.0,1,3.0,0.0,CollegeCr,SFoyer,4,N,Family,224603.0
HOUSE-019159,9556 Main St #19159,2022-01-18,4014.0,,2,2.0,3.0,Sawyer,2.5Unf,7,Y,Normal,293285.0
HOUSE-006528,9741 Main St #6528,2022-12-10,4610.0,1948.0,6,3.0,1.0,Gilbert,SLvl,9,Y,Normal,311449.0
HOUSE-003431,5366 Main St #3431,2020-12-20,11322.0,1978.0,6,1.5,0.0,Somerst,SFoyer,5,N,Normal,321006.0
HOUSE-019688,5229 Main St #19688,2020-03-10,,1914.0,4,4.0,4.0,Gilbert,SFoyer,7,Y,Abnormal,289250.0
HOUSE-019288,5869 Main St #19288,2020-11-06,4167.0,2018.0,3,4.0,0.0,Sawyer,SLvl,9,Y,Abnormal,397649.0
HOUSE-011734,4247 Main St #11734,2024-11-17,4067.0,1984.0,1,2.5,1.0,Edwards,2Story,10,Y,Normal,311957.0
HOUSE-014872,2771 Main St #14872,2020-02-12,3979.0,1953.0,2,3.5,0.0,Edwards,2.5Unf,5,Y,Normal,225807.0
HOUSE-004259,8774 Main St #4259,2021-04-30,5102.0,1929.0,6,3.5,1.0,Sawyer,1.5Fin,7,N,Normal,283640.0
HOUSE-004725,9251 Main St #4725,2023-10-31,4338.0,1936.0,2,3.0,2.0,OldTown,1Story,6,Y,Normal,235110.0
HOUSE-001469,91 Main St #1469,2024-08-24,3208.0,1946.0,1,1.5,2.0,NWAmes,SLvl,8,Y,Abnormal,273232.0
HOUSE-012690,6613 Main St #12690,2022-02-27,3244.0,1914.0,1,2.5,0.0,Edwards,1.5Fin,1,Y,Normal,91131.0
HOUSE-014163,9087 Main St #14163,2021-07-22,1579.0,1948.0,6,3.0,3.0,OldTown,SLvl,5,Y,Normal,274573.0
HOUSE-018838,7703 Main St #18838,2020-04-08,4842.0,2021.0,5,2.5,2.0,Sawyer,2Story,2,Y,Normal,255829.0
HOUSE-011813,7740 Main St #11813,2020-06-18,5861.0,1981.0,1,1.0,2.0,Gilbert,SLvl,6,Y,Normal,295783.0
HOUSE-015324,7060 Main St #15324,2020-10-02,6631.0,,6,4.0,4.0,NWAmes,SLvl,4,Y,Normal,273729.0
HOUSE-018613,2480 Main St #18613,2024-04-04,7190.0,1994.0,2,3.0,0.0,Somerst,SFoyer,6,Y,Normal,356874.0
HOUSE-008424,3750 Main St #8424,2021-07-27,3152.0,1939.0,5,3.0,2.0,Gilbert,2Story,10,Y,Normal,337524.0
HOUSE-000368,3182 Main St #368,2021-03-01,2216.0,1968.0,5,4.0,2.0,NWAmes,1.5Fin,10,Y,Normal,322417.0
HOUSE-018584,5017 Main St #18584,2022-02-11,2855.0,1920.0,1,3.5,4.0,NWAmes,SFoyer,7,Y,Normal,224233.0
HOUSE-009607,8729 Main St #9607,2023-04-15,7632.0,1924.0,3,4.0,0.0,Edwards,2.5Unf,8,Y,Normal,302686.0
HOUSE-015382,3045 Main St #15382,2022-08-30,9758.0,2011.0,5,3.5,4.0,NWAmes,SLvl,1,Y,Normal,244809.0
HOUSE-009491,2774 Main St #9491,2021-08-25,4669.0,1948.0,6,3.0,2.0,Gilbert,1.5Fin,10,Y,Normal,341844.0
HOUSE-000064,8003 Main St #64,2023-12-24,6374.0,1903.0,4,2.5,0.0,NWAmes,2.5Unf,4,Y,Abnormal,166220.0
HOUSE-011384,5815 Main St #11384,2021-11-09,9041.0,2012.0,3,1.0,2.0,OldTown,2Story,6,Y,Normal,293172.0
HOUSE-004210,6607 Main St #4210,2023-02-09,8221.0,1925.0,3,1.0,4.0,CollegeCr,2Story,6,Y,Normal,214793.0
HOUSE-011678,2807 Main St #11678,2022-08-20,4407.0,1912.0,3,3.0,3.0,Somerst,1.5Fin,9,Y,Normal,379381.0
HOUSE-014053,7935 Main St #14053,2021-09-24,4300.0,1937.0,4,3.5,4.0,CollegeCr,2.5Unf,5,Y,Normal,219952.0
HOUSE-018996,8226 Main St #18996,2022-07-23,3036.0,,1,1.5,0.0,Sawyer,1.5Fin,10,Y,Normal,213387.0
HOUSE-001721,988 Main St #1721,2022-04-30,9408.0,1944.0,2,,3.0,Somerst,2Story,1,Y,Partial,202872.0
HOUSE-014822,9605 Main St #14822,2021-11-16,3858.0,1947.0,1,2.5,3.0,Gilbert,2Story,6,Y,Partial,254541.0
HOUSE-005324,1450 Main St #5324,2020-05-29,2298.0,2004.0,3,2.0,1.0,NridgHt,2Story,3,Y,Normal,258209.0
HOUSE-004060,4347 Main St #4060,2024-04-02,2724.0,1927.0,4,3.5,2.0,Gilbert,1.5Fin,5,Y,Normal,244716.0
HOUSE-007280,588 Main St #7280,2020-02-01,6479.0,1961.0,4,2.0,1.0,Sawyer,2Story,8,N,Normal,303411.0
HOUSE-010683,9454 Main St #10683,2021-01-24,4032.0,1907.0,3,,3.0,Gilbert,2.5Unf,5,Y,Normal,166836.0
HOUSE-001824,4217 Main St #1824,2023-12-10,8051.0,2006.0,3,2.5,3.0,CollegeCr,2Story,3,Y,Normal,259618.0
HOUSE-015626,2053 Main St #15626,2023-10-03,6781.0,1921.0,5,4.0,1.0,OldTown,1.5Fin,6,Y,Normal,245966.0
HOUSE-012792,7839 Main St #12792,2023-07-24,4359.0,1921.0,1,,3.0,NridgHt,SLvl,2,Y,Normal,207248.0
HOUSE-002355,7907 Main St #2355,2024-10-25,4668.0,1980.0,6,4.0,4.0,Gilbert,SLvl,7,N,Normal,336680.0
HOUSE-018019,9554 Main St #18019,2021-10-20,5276.0,1905.0,6,3.5,,Gilbert,1.5Fin,1,Y,Normal,126353.0
HOUSE-015764,8029 Main St #15764,2020-04-17,4634.0,1935.0,6,1.0,2.0,Sawyer,1Story,6,N,Normal,239081.0
HOUSE-003232,6188 Main St #3232,2023-03-02,4206.0,1935.0,3,1.5,3.0,Edwards,1.5Fin,7,Y,Normal,206470.0
HOUSE-016036,7905 Main St #16036,2024-08-08,3610.0,1984.0,3,2.0,1.0,NridgHt,1.5Fin,4,Y,Family,253008.0
HOUSE-001918,4883 Main St #1918,2022-08-20,6072.0,1910.0,5,2.0,0.0,Sawyer,SLvl,5,Y,Normal,195024.0
HOUSE-018919,3381 Main St #18919,2024-10-04,4669.0,1900.0,3,3.5,0.0,OldTown,SFoyer,10,Y,Family,300601.0
HOUSE-001569,8713 Main St #1569,2024-02-25,,2020.0,2,2.5,2.0,Sawyer,1Story,5,Y,Normal,261200.0
HOUSE-001831,7748 Main St #1831,2022-02-11,7557.0,2021.0,3,3.5,4.0,Sawyer,1Story,3,Y,Family,290982.0
HOUSE-008539,9094 Main St #8539,2023-01-15,3109.0,1917.0,3,1.0,1.0,Sawyer,2.5Unf,9,Y,Normal,257141.0
HOUSE-001242,700 Main St #1242,2021-10-26,5879.0,1928.0,6,2.5,4.0,NridgHt,1Story,2,Y,Normal,229270.0
HOUSE-019993,9860 Main St #19993,2023-09-05,3673.0,1900.0,3,2.0,4.0,CollegeCr,SLvl,3,Y,Partial,124467.0
HOUSE-009351,5764 Main St #9351,2021-02-07,4305.0,,2,1.5,1.0,CollegeCr,SFoyer,6,Y,Normal,258899.0
HOUSE-012082,6128 Main St #12082,2021-04-13,6572.0,2006.0,4,1.5,4.0,Gilbert,2.5Unf,1,Y,Normal,184254.0
HOUSE-011636,3769 Main St #11636,2024-12-22,2578.0,1969.0,3,2.5,1.0,Gilbert,2Story,3,Y,Family,184264.0
HOUSE-004656,1620 Main St #4656,2024-06-05,6678.0,1951.0,1,3.0,0.0,CollegeCr,SFoyer,1,Y,Normal,181713.0
HOUSE-019607,20 Main St #19607,2022-10-09,5223.0,1961.0,4,1.5,3.0,OldTown,2Story,3,Y,Normal,171348.0
HOUSE-008998,4827 Main St #8998,2020-03-12,4973.0,1968.0,1,1.5,3.0,Edwards,2.5Unf,1,Y,Normal,132154.0
HOUSE-013556,3427 Main St #13556,2023-04-22,9227.0,2022.0,1,1.0,2.0,NridgHt,2Story,8,Y,Normal,381892.0
HOUSE-012246,7989 Main St #12246,2021-07-19,4181.0,1966.0,3,2.5,3.0,Somerst,2Story,3,Y,Normal,242259.0
HOUSE-012220,1898 Main St #12220,2022-02-15,2416.0,2010.0,4,3.0,2.0,OldTown,2Story,8,N,Abnormal,303858.0
HOUSE-001325,3136 Main St #1325,2023-03-16,4234.0,1937.0,6,4.0,3.0,CollegeCr,1.5Fin,4,Y,Partial,205030.0
HOUSE-008343,6357 Main St #8343,2022-02-19,6162.0,1981.0,6,2.0,2.0,NridgHt,SFoyer,7,Y,Normal,316861.0
HOUSE-018482,5135 Main St #18482,2022-04-16,8102.0,2011.0,1,1.5,2.0,Somerst,1Story,4,Y,Abnormal,283811.0
HOUSE-013098,743 Main St #13098,2022-01-01,6525.0,2011.0,3,1.5,3.0,NridgHt,1.5Fin,6,Y,Abnormal,348648.0
HOUSE-008893,7322 Main St #8893,2020-03-25,4328.0,1965.0,3,3.0,1.0,OldTown,2Story,10,N,Normal,342690.0
HOUSE-004859,3431 Main St #4859,2021-07-11,5780.0,1986.0,2,2.0,1.0,Edwards,SLvl,1,Y,Normal,159961.0
HOUSE-007490,5305 Main St #7490,2021-11-30,9459.0,1923.0,4,,2.0,Sawyer,2Story,7,Y,Normal,257146.0
HOUSE-018087,9138 Main St #18087,2020-05-05,3507.0,1999.0,2,1.5,0.0,NWAmes,2Story,1,Y,Normal,188452.0
HOUSE-011647,7863 Main St #11647,2020-01-29,4907.0,1986.0,3,3.5,2.0,NridgHt,2.5Unf,1,N,Normal,232526.0
HOUSE-017815,4437 Main St #17815,2022-05-11,4421.0,1999.0,2,2.5,3.0,Gilbert,SFoyer,6,Y,Normal,257071.0
HOUSE-001222,9311 Main St #1222,2024-04-11,4139.0,1911.0,4,2.5,1.0,Gilbert,SLvl,9,Y,Normal,259324.0
HOUSE-001777,7007 Main St #1777,2022-07-21,,1960.0,2,1.5,0.0,NridgHt,2.5Unf,3,Y,Normal,233301.0
HOUSE-018695,1850 Main St #18695,2023-06-21,7604.0,1951.0,1,3.0,3.0,Gilbert,2Story,8,Y,Normal,233974.0
HOUSE-015594,8115 Main St #15594,2022-02-14,,1915.0,2,3.5,0.0,OldTown,2.5Unf,4,Y,Normal,193898.0
HOUSE-015040,1238 Main St #15040,2022-11-18,1878.0,1903.0,5,1.0,4.0,NridgHt,2Story,5,Y,Family,198290.0
HOUSE-012777,9872 Main St #12777,2024-07-30,4713.0,1941.0,2,4.0,3.0,Gilbert,2.5Unf,6,Y,Normal,269499.0
HOUSE-011133,204 Main St #11133,2020-05-27,3429.0,1955.0,2,4.0,0.0,NridgHt,1Story,4,Y,Normal,244428.0
HOUSE-016708,8878 Main St #16708,2024-04-27,4828.0,1916.0,1,3.5,1.0,Edwards,SLvl,6,Y,Normal,207919.0
HOUSE-012511,7032 Main St #12511,2024-06-16,7091.0,2017.0,4,2.0,2.0,Somerst,1Story,7,Y,Normal,368549.0
HOUSE-008701,4616 Main St #8701,2024-12-29,4436.0,1929.0,6,3.5,0.0,Sawyer,1.5Fin,5,Y,Normal,266252.0
HOUSE-019493,2112 Main St #19493,2024-03-26,3127.0,2013.0,1,,4.0,CollegeCr,SLvl,3,N,Normal,245480.0
HOUSE-006400,9253 Main St #6400,2024-03-02,6275.0,2011.0,1,1.0,1.0,Gilbert,1Story,6,Y,Partial,263894.0
HOUSE-016962,823 Main St #16962,2021-07-04,3939.0,1965.0,6,3.0,1.0,Gilbert,SFoyer,2,N,Normal,175217.0
HOUSE-000748,9736 Main St #748,2022-03-08,5252.0,1997.0,3,4.0,3.0,Sawyer,SLvl,9,Y,Normal,312867.0
HOUSE-007271,8364 Main St #7271,2021-12-08,2805.0,1958.0,1,4.0,4.0,NridgHt,2Story,4,Y,Normal,261588.0
HOUSE-005246,787 Main St #5246,2023-03-07,6392.0,,3,,,NWAmes,1Story,3,N,Normal,210900.0
HOUSE-001259,5199 Main St #1259,2021-05-20,7667.0,1903.0,2,3.0,2.0,Sawyer,1Story,6,N,Normal,217089.0
HOUSE-007173,2741 Main St #7173,2024-01-31,10887.0,2003.0,1,1.5,,Sawyer,1Story,10,Y,Normal,327966.0
HOUSE-001888,8521 Main St #1888,2022-10-12,4317.0,1939.0,3,1.0,2.0,OldTown,SFoyer,6,Y,Normal,264342.0
HOUSE-011682,3036 Main St #11682,2022-04-15,4577.0,1907.0,4,3.0,2.0,NridgHt,SLvl,5,Y,Normal,262046.0
HOUSE-000711,392 Main St #711,2022-03-12,7592.0,2003.0,6,2.5,,OldTown,1.5Fin,4,Y,Normal,281221.0
HOUSE-019379,4874 Main St #19379,2021-03-03,5566.0,1917.0,1,1.5,3.0,CollegeCr,SFoyer,7,Y,Normal,205724.0
HOUSE-013496,3470 Main St #13496,2024-12-23,2572.0,1958.0,4,2.5,0.0,Somerst,SFoyer,7,Y,Partial,324019.0
HOUSE-015559,9866 Main St #15559,2023-10-21,4394.0,1966.0,6,2.5,4.0,NridgHt,1Story,7,Y,Abnormal,313732.0
HOUSE-007937,5127 Main St #7937,2023-10-12,7396.0,1992.0,3,3.0,0.0,NWAmes,SFoyer,2,Y,Normal,208306.0
HOUSE-016024,5374 Main St #16024,2021-06-03,6245.0,1965.0,3,4.0,3.0,CollegeCr,1.5Fin,10,Y,Normal,374537.0
HOUSE-004808,6167 Main St #4808,2024-07-31,3558.0,1956.0,1,1.0,2.0,NridgHt,2Story,8,Y,Normal,299033.0
HOUSE-003329,7215 Main St #3329,2022-09-06,6282.0,1996.0,6,3.0,1.0,CollegeCr,SFoyer,4,Y,Normal,249360.0
HOUSE-003293,8068 Main St #3293,2022-10-05,3239.0,,2,1.5,4.0,Edwards,2.5Unf,6,Y,Normal,219405.0
HOUSE-014250,3308 Main St #14250,2024-11-23,6307.0,1929.0,5,3.5,3.0,NWAmes,2.5Unf,2,Y,Family,151916.0
HOUSE-011484,4132 Main St #11484,2023-05-24,2444.0,,1,3.5,1.0,OldTown,1Story,3,Y,Normal,188449.0
HOUSE-012567,7974 Main St #12567,2022-04-08,3179.0,2015.0,3,3.5,1.0,Somerst,SFoyer,10,Y,Normal,420727.0
HOUSE-003845,4574 Main St #3845,2021-03-21,4409.0,2001.0,5,3.0,4.0,Edwards,1Story,7,Y,Normal,341357.0
HOUSE-005551,8950 Main St #5551,2024-01-27,3770.0,1945.0,3,2.0,1.0,Edwards,1Story,2,Y,Normal,180414.0
HOUSE-015518,1134 Main St #15518,2022-06-28,4242.0,1901.0,5,3.0,3.0,NWAmes,2.5Unf,9,Y,Normal,529293.0
HOUSE-008296,732 Main St #8296,2021-06-14,6612.0,1973.0,1,1.0,3.0,Edwards,1Story,7,Y,Normal,239894.0
HOUSE-012520,3637 Main St #12520,2022-07-13,,1962.0,6,4.0,0.0,Sawyer,1.5Fin,2,Y,Normal,194498.0
HOUSE-001794,2323 Main St #1794,2024-10-13,4941.0,1987.0,1,3.5,0.0,Somerst,SFoyer,7,Y,Normal,309834.0
HOUSE-016974,5610 Main St #16974,2021-11-14,2860.0,1943.0,6,1.5,3.0,CollegeCr,2Story,10,Y,Normal,313441.0
HOUSE-005917,6188 Main St #5917,2021-03-11,6463.0,1938.0,6,3.0,2.0,NridgHt,SFoyer,8,Y,Normal,275657.0
HOUSE-016908,7458 Main St #16908,2020-12-12,4029.0,1960.0,2,1.0,1.0,OldTown,1.5Fin,2,Y,Normal,149597.0
HOUSE-015391,2475 Main St #15391,2020-07-01,7426.0,1989.0,6,1.5,,Somerst,SFoyer,2,Y,Normal,265586.0
HOUSE-005024,9260 Main St #5024,2022-10-06,3118.0,2020.0,1,2.5,4.0,Edwards,1Story,3,N,Normal,249846.0
HOUSE-001658,5826 Main St #1658,2024-12-27,3917.0,,5,4.0,2.0,Edwards,SFoyer,6,Y,Abnormal,257933.0
HOUSE-000212,9640 Main St #212,2022-03-25,4472.0,2009.0,1,3.0,0.0,NWAmes,SFoyer,1,Y,Normal,205666.0
HOUSE-016816,2813 Main St #16816,2022-09-06,5039.0,1969.0,3,1.0,1.0,CollegeCr,1Story,6,Y,Abnormal,250428.0
HOUSE-019695,3895 Main St #19695,2024-05-03,1714.0,1945.0,3,1.5,4.0,Gilbert,1Story,8,Y,Normal,267544.0
HOUSE-004419,9253 Main St #4419,2021-07-26,3780.0,1989.0,5,3.0,1.0,OldTown,2.5Unf,4,Y,Normal,218802.0
HOUSE-019690,8157 Main St #19690,2021-03-08,7484.0,1914.0,3,4.0,3.0,NridgHt,1.5Fin,3,Y,Normal,229757.0
HOUSE-005193,2087 Main St #5193,2021-07-15,5799.0,1918.0,6,2.0,2.0,Edwards,1.5Fin,4,Y,Normal,180363.0
HOUSE-009551,8222 Main St #9551,2024-01-19,5627.0,1993.0,3,3.0,1.0,Edwards,SFoyer,7,Y,Normal,264896.0
HOUSE-008526,6110 Main St #8526,2020-10-15,7299.0,1932.0,2,1.5,4.0,CollegeCr,1.5Fin,5,Y,Normal,227453.0
HOUSE-002166,5734 Main St #2166,2020-06-05,4255.0,1930.0,6,1.5,0.0,NWAmes,1Story,9,Y,Abnormal,297202.0
HOUSE-003110,8178 Main St #3110,2021-12-28,6564.0,1911.0,6,4.0,2.0,NWAmes,1Story,3,Y,Normal,183894.0
HOUSE-000792,7249 Main St #792,2020-11-23,2762.0,1983.0,5,1.5,2.0,Gilbert,SFoyer,2,Y,Normal,173418.0
HOUSE-000233,4498 Main St #233,2024-01-31,7198.0,,6,2.0,,Sawyer,2.5Unf,6,Y,Normal,266495.0
HOUSE-014298,1311 Main St #14298,2020-06-09,2232.0,1923.0,5,2.0,4.0,Gilbert,1Story,2,N,Normal,178005.0
HOUSE-016799,679 Main St #16799,2020-02-06,6005.0,1959.0,2,2.0,2.0,NridgHt,2.5Unf,2,Y,Normal,252268.0
HOUSE-017045,7542 Main St #17045,2022-08-30,6815.0,1973.0,1,1.5,2.0,NridgHt,1.5Fin,5,Y,Normal,281244.0
HOUSE-000209,1595 Main St #209,2020-07-26,8248.0,1909.0,3,2.0,2.0,OldTown,SLvl,5,Y,Normal,194611.0
HOUSE-009330,8917 Main St #9330,2020-09-10,4575.0,1947.0,5,4.0,2.0,Sawyer,SLvl,3,Y,Normal,144993.0
HOUSE-014040,6588 Main St #14040,2021-07-24,5443.0,1984.0,5,,3.0,Somerst,1.5Fin,2,Y,Normal,213693.0
HOUSE-015982,9533 Main St #15982,2023-06-06,3952.0,1927.0,3,3.5,2.0,CollegeCr,2Story,10,Y,Normal,299368.0
HOUSE-004498,7716 Main St #4498,2022-07-25,10675.0,1983.0,4,1.0,1.0,NridgHt,1Story,4,Y,Normal,305632.0
HOUSE-011898,5616 Main St #11898,2021-03-01,6186.0,1942.0,5,2.0,1.0,Edwards,1.5Fin,7,Y,Normal,239921.0
HOUSE-009505,6311 Main St #9505,2021-11-01,3629.0,2002.0,5,3.0,1.0,Sawyer,1Story,5,Y,Normal,313872.0
HOUSE-002413,5170 Main St #2413,2023-10-31,3527.0,1986.0,1,3.5,0.0,Edwards,2.5Unf,9,Y,Partial,320543.0
HOUSE-006598,2477 Main St #6598,2022-12-28,4991.0,1969.0,2,1.0,4.0,Sawyer,1Story,1,Y,Normal,147169.0
HOUSE-016110,3595 Main St #16110,2020-06-19,8589.0,1983.0,3,2.5,2.0,OldTown,1.5Fin,10,Y,Normal,373735.0
HOUSE-013259,1676 Main St #13259,2020-08-06,3785.0,1918.0,3,4.0,3.0,NWAmes,SFoyer,4,Y,Normal,158998.0
HOUSE-011014,7597 Main St #11014,2024-08-18,4228.0,1959.0,5,3.0,2.0,NWAmes,2Story,4,Y,Normal,223798.0
HOUSE-000834,6711 Main St #834,2021-05-04,3933.0,2023.0,3,2.5,3.0,Somerst,SFoyer,3,Y,Normal,264082.0
HOUSE-009063,8231 Main St #9063,2024-12-26,2911.0,2006.0,1,1.5,4.0,OldTown,1.5Fin,4,Y,Normal,177252.0
HOUSE-008074,6396 Main St #8074,2022-01-22,9872.0,1967.0,6,2.0,3.0,Sawyer,SLvl,10,Y,Family,346475.0
HOUSE-012962,7128 Main St #12962,2021-09-25,3123.0,1954.0,3,,0.0,Gilbert,2Story,4,Y,Normal,224144.0
HOUSE-009455,5178 Main St #9455,2021-06-09,4661.0,,1,3.5,0.0,OldTown,1Story,9,N,Normal,294257.0
HOUSE-009810,3163 Main St #9810,2022-06-24,6621.0,1916.0,2,4.0,1.0,Gilbert,SLvl,7,Y,Normal,213210.0
HOUSE-006035,1204 Main St #6035,2024-02-26,3013.0,2002.0,4,2.5,3.0,NridgHt,1.5Fin,2,Y,Normal,295291.0
HOUSE-010606,7327 Main St #10606,2020-05-31,2744.0,1980.0,3,3.5,0.0,NridgHt,SLvl,2,Y,Abnormal,230220.0
HOUSE-001220,9191 Main St #1220,2021-03-06,7831.0,1956.0,6,3.5,4.0,Gilbert,2.5Unf,10,Y,Normal,353725.0
HOUSE-009957,5451 Main St #9957,2020-07-01,3484.0,1901.0,6,2.0,4.0,CollegeCr,1Story,8,Y,Normal,248859.0
HOUSE-011963,9193 Main St #11963,2021-08-25,4724.0,,5,2.0,2.0,Edwards,1.5Fin,7,N,Normal,320910.0
HOUSE-006552,387 Main St #6552,2020-02-05,3171.0,1938.0,1,2.5,2.0,OldTown,SFoyer,2,Y,Normal,106158.0
HOUSE-011375,6236 Main St #11375,2024-04-07,3391.0,1979.0,4,1.5,3.0,NWAmes,1.5Fin,4,Y,Normal,199399.0
HOUSE-001387,5904 Main St #1387,2020-03-16,5060.0,1943.0,5,1.5,3.0,NWAmes,SFoyer,3,Y,Normal,175049.0
HOUSE-002001,7911 Main St #2001,2024-07-10,10581.0,,2,1.5,2.0,NWAmes,1.5Fin,5,Y,Normal,211510.0
HOUSE-005609,8218 Main St #5609,2020-01-30,6062.0,,4,3.0,3.0,OldTown,SLvl,4,Y,Normal,284381.0
HOUSE-004581,3184 Main St #4581,2021-11-29,5371.0,1967.0,6,3.0,1.0,Edwards,2.5Unf,4,Y,Normal,232544.0
HOUSE-011895,1902 Main St #11895,2022-03-30,5046.0,2001.0,1,2.0,2.0,NridgHt,2.5Unf,10,Y,Normal,411600.0
HOUSE-015713,4504 Main St #15713,2022-09-15,2266.0,2001.0,6,4.0,2.0,NridgHt,SFoyer,2,Y,Normal,250988.0
HOUSE-002523,7994 Main St #2523,2024-11-02,3252.0,1965.0,4,2.5,1.0,NWAmes,SLvl,10,Y,Normal,317318.0
HOUSE-017479,5448 Main St #17479,2023-09-17,6969.0,1998.0,4,2.5,0.0,Edwards,SLvl,6,Y,Normal,274897.0
HOUSE-007259,5557 Main St #7259,2023-11-12,4773.0,1967.0,4,1.5,3.0,Sawyer,2.5Unf,3,Y,Normal,196861.0
HOUSE-019018,306 Main St #19018,2022-06-03,4085.0,2022.0,4,,3.0,OldTown,1Story,9,Y,Normal,346731.0
HOUSE-015199,1371 Main St #15199,2020-10-25,6516.0,1996.0,4,4.0,0.0,Edwards,1Story,1,Y,Normal,226609.0
HOUSE-003078,702 Main St #3078,2024-07-02,6840.0,2007.0,6,2.0,3.0,NridgHt,1Story,1,Y,Normal,245486.0
