employee_id,employee_code,hire_date,years_experience,age,hours_per_week,num_certifications,job_title,department,education_level,company_size,work_mode,annual_salary
EMP-006676,CODE-51937,2024-04-01,0.4,24,49.2,0.0,Sales Executive,Finanzas,Tecnico,Grande,Hibrido,17096.69
EMP-000481,CODE-33106,2013-09-27,10.2,33,40.3,2.0,Sales Executive,Ventas,Doctorado,Corporativa,Remoto,69154.83
EMP-014132,CODE-43765,2022-09-24,5.9,36,37.8,0.0,Product Manager,Datos y Analitica,Bachiller,Pequeña,Hibrido,57324.54
EMP-013458,CODE-29237,2021-04-17,,34,35.3,2.0,Data Analyst,Datos y Analitica,Bachiller,Startup,Hibrido,37681.69
EMP-012485,CODE-16101,2021-01-11,0.3,21,36.2,1.0,DevOps Engineer,Operaciones,Bachiller,Mediana,Hibrido,40504.95
EMP-012948,CODE-57871,2015-01-04,13.4,39,41.5,2.0,Sales Executive,Ventas,Maestria,Startup,Hibrido,56947.9
EMP-012285,CODE-77128,2025-06-13,7.4,36,43.4,0.0,Data Analyst,Recursos Humanos,Bachiller,Startup,Hibrido,31117.05
EMP-010995,CODE-92374,2005-11-14,12.9,38,48.7,3.0,HR Specialist,Recursos Humanos,Bachiller,Startup,Hibrido,41847.57
EMP-003313,CODE-53953,2021-01-16,0.1,27,49.4,1.0,Product Manager,Operaciones,Maestria,Startup,Remoto,54139.68
EMP-000170,CODE-87962,2016-02-18,3.7,24,40.3,1.0,Data Scientist,Datos y Analitica,Bachiller,Pequeña,Hibrido,41416.9
EMP-011232,CODE-79096,2020-10-20,,23,43.4,1.0,Product Manager,Operaciones,Maestria,Pequeña,Hibrido,58332.78
EMP-006914,CODE-48012,2013-02-13,2.2,32,37.3,2.0,Marketing Analyst,Finanzas,Bachiller,Corporativa,Presencial,37091.27
EMP-012531,CODE-66816,2021-02-05,15.6,42,44.1,1.0,Product Manager,Finanzas,Tecnico,Startup,Hibrido,66980.76
EMP-018546,CODE-56628,2010-12-03,26.3,55,31.8,4.0,Data Scientist,Marketing,Bachiller,Pequeña,Presencial,101538.08
EMP-007698,CODE-81313,2012-11-14,0.8,32,51.3,0.0,Data Analyst,Finanzas,Bachiller,Grande,Hibrido,34245.13
EMP-009721,CODE-73778,2008-10-26,8.8,38,36.6,1.0,Data Scientist,Ventas,Tecnico,Startup,Hibrido,52067.2
EMP-013463,CODE-81476,2022-08-21,5.2,33,,1.0,DevOps Engineer,Recursos Humanos,Maestria,Startup,Presencial,52857.18
EMP-004825,CODE-69717,2014-07-19,0.8,36,31.2,1.0,Data Analyst,Finanzas,Bachiller,Startup,Remoto,22509.22
EMP-005245,CODE-60738,2019-11-08,2.1,34,38.5,2.0,Data Analyst,Marketing,Doctorado,Mediana,Remoto,40427.55
EMP-019507,CODE-53809,2016-05-24,9.5,37,41.6,1.0,Marketing Analyst,Recursos Humanos,Bachiller,Grande,Hibrido,44232.38
EMP-004948,CODE-58808,2015-07-20,8.7,35,50.9,1.0,Data Analyst,Marketing,Bachiller,Mediana,Remoto,42815.6
EMP-008808,CODE-18389,2006-02-04,0.6,21,35.0,3.0,Marketing Analyst,Marketing,Tecnico,Pequeña,Hibrido,12173.41
EMP-019205,CODE-54966,2011-09-12,0.8,29,36.7,1.0,HR Specialist,Recursos Humanos,Bachiller,Pequeña,Presencial,20181.07
EMP-003855,CODE-19636,2011-07-18,5.0,22,37.9,1.0,Data Analyst,Finanzas,Tecnico,Corporativa,Remoto,28401.72
EMP-007929,CODE-30237,2012-01-27,9.1,38,32.6,1.0,Product Manager,Finanzas,Maestria,Pequeña,Presencial,67817.14
EMP-004888,CODE-21399,2014-11-01,11.5,41,42.3,0.0,Data Scientist,Recursos Humanos,Bachiller,Corporativa,Remoto,75561.37
EMP-014757,CODE-21869,2012-10-09,3.0,21,47.0,0.0,HR Specialist,Datos y Analitica,Bachiller,Startup,Presencial,18316.93
EMP-006931,CODE-82583,2005-04-08,0.6,28,46.1,1.0,Data Scientist,Operaciones,Bachiller,Grande,Remoto,49893.27
EMP-015395,CODE-30362,2021-07-28,6.8,24,38.3,1.0,Marketing Analyst,Marketing,Bachiller,Corporativa,Hibrido,46998.41
EMP-006055,CODE-63075,2016-12-10,3.6,33,46.6,0.0,Data Analyst,Finanzas,Tecnico,Corporativa,Presencial,37663.85
EMP-006725,CODE-31045,2017-06-11,0.6,30,46.1,0.0,Product Manager,Ventas,Bachiller,Startup,Hibrido,45944.15
EMP-004781,CODE-47593,2015-02-05,2.2,26,44.7,5.0,DevOps Engineer,Marketing,Tecnico,Pequeña,Hibrido,44940.34
EMP-017106,CODE-62767,2009-03-02,2.6,24,43.7,0.0,Data Analyst,Finanzas,Maestria,Startup,Presencial,35839.97
EMP-005169,CODE-61767,2008-08-30,,43,31.9,0.0,Data Scientist,Ingenieria,Tecnico,Pequeña,Hibrido,71220.33
EMP-018496,CODE-29565,2023-10-12,2.0,21,45.8,1.0,Product Manager,Recursos Humanos,Bachiller,Mediana,Presencial,48051.4
EMP-003550,CODE-96797,2021-12-02,1.6,31,51.9,2.0,Data Analyst,Ventas,Bachiller,Corporativa,Presencial,41342.96
EMP-014712,CODE-89241,2021-12-06,0.5,21,44.0,0.0,Product Manager,Ingenieria,Bachiller,Pequeña,Presencial,39555.56
EMP-016128,CODE-24549,2010-04-05,5.5,34,,0.0,Software Engineer,Recursos Humanos,Bachiller,Corporativa,Remoto,55980.75
EMP-013461,CODE-56792,2023-07-31,14.6,40,45.2,1.0,DevOps Engineer,Ingenieria,Bachiller,Grande,Hibrido,76132.73
EMP-004803,CODE-64896,2010-07-31,0.7,21,38.9,1.0,Data Analyst,Finanzas,Doctorado,Pequeña,Remoto,34590.01
EMP-015205,CODE-27487,2010-01-04,1.6,26,37.0,3.0,Marketing Analyst,Marketing,Tecnico,Startup,Hibrido,20864.83
EMP-002800,CODE-13818,2025-06-29,8.7,36,38.7,3.0,Sales Executive,Finanzas,Bachiller,Startup,Remoto,42967.45
EMP-018781,CODE-87709,2013-01-05,35.0,57,43.1,1.0,Data Scientist,Recursos Humanos,Tecnico,Mediana,Hibrido,115504.79
EMP-003351,CODE-25321,2019-09-02,5.3,37,46.0,1.0,DevOps Engineer,Marketing,Maestria,Startup,Hibrido,54407.09
EMP-002333,CODE-86169,2011-01-11,19.3,46,34.6,4.0,Marketing Analyst,Ingenieria,Bachiller,Startup,Hibrido,61060.78
EMP-019342,CODE-11516,2019-03-21,1.8,34,39.6,1.0,Software Engineer,Marketing,Maestria,Grande,Hibrido,50177.4
EMP-003787,CODE-32065,2010-05-14,5.7,28,45.4,3.0,HR Specialist,Marketing,Bachiller,Corporativa,Remoto,38926.01
EMP-018003,CODE-36652,2006-02-25,9.6,39,39.0,0.0,Marketing Analyst,Finanzas,Doctorado,Pequeña,Hibrido,56467.03
EMP-015134,CODE-49055,2018-08-08,7.4,31,38.6,4.0,Marketing Analyst,Ventas,Maestria,Pequeña,Remoto,50188.42
EMP-005486,CODE-45670,2022-11-19,7.3,33,45.8,1.0,DevOps Engineer,Ventas,Doctorado,Startup,Presencial,74134.31
EMP-010236,CODE-76687,2006-06-25,2.3,29,42.1,1.0,DevOps Engineer,Recursos Humanos,Maestria,Corporativa,Remoto,60345.01
EMP-004729,CODE-93951,2013-12-19,1.5,23,40.0,2.0,Product Manager,Operaciones,Bachiller,Pequeña,Hibrido,53066.66
EMP-009774,CODE-16844,2011-12-18,1.4,31,42.8,1.0,Data Scientist,Ingenieria,Maestria,Corporativa,Hibrido,62872.55
EMP-000671,CODE-46625,2018-04-12,4.7,27,41.0,1.0,Data Analyst,Ventas,Maestria,Pequeña,Hibrido,38766.32
EMP-012549,CODE-41951,2018-01-24,3.0,29,40.4,2.0,Marketing Analyst,Recursos Humanos,Bachiller,Pequeña,Remoto,24663.44
EMP-008626,CODE-41334,2014-06-10,3.1,29,41.8,0.0,HR Specialist,Finanzas,Bachiller,Pequeña,Remoto,20551.62
EMP-006715,CODE-50586,2005-11-21,9.3,33,,1.0,Data Analyst,Ingenieria,Bachiller,Startup,Presencial,41678.64
EMP-019063,CODE-45038,2018-11-18,3.0,30,34.6,,Software Engineer,Marketing,Bachiller,Corporativa,Hibrido,53713.19
EMP-006376,CODE-66173,2005-05-17,2.8,24,42.9,2.0,Software Engineer,Finanzas,Bachiller,Pequeña,Hibrido,44203.68
EMP-014465,CODE-93694,2014-10-18,6.0,34,36.8,0.0,Data Scientist,Ingenieria,Bachiller,Startup,Hibrido,52707.44
EMP-006037,CODE-66601,2006-12-17,8.4,39,45.5,1.0,Sales Executive,Recursos Humanos,Bachiller,Startup,Remoto,38435.87
EMP-014964,CODE-66792,2012-05-15,0.7,25,45.9,3.0,Software Engineer,Datos y Analitica,Bachiller,Corporativa,Remoto,49505.21
EMP-018896,CODE-58077,2008-06-18,6.8,23,41.5,1.0,Data Analyst,Marketing,Tecnico,Grande,Hibrido,34106.45
EMP-001662,CODE-99615,2021-01-20,0.7,21,38.2,1.0,Marketing Analyst,Recursos Humanos,Maestria,Mediana,Remoto,33421.56
EMP-003255,CODE-69186,2009-05-07,4.6,30,38.7,1.0,Product Manager,Operaciones,Bachiller,Grande,Remoto,60682.62
EMP-007349,CODE-85198,2016-01-20,1.7,25,40.3,1.0,HR Specialist,Datos y Analitica,Maestria,Pequeña,Remoto,32033.54
EMP-008119,CODE-47777,2022-09-17,21.4,44,45.2,0.0,Data Analyst,Operaciones,Bachiller,Corporativa,Remoto,84680.64
EMP-004613,CODE-63505,2022-04-08,,28,36.0,1.0,Data Analyst,Operaciones,Maestria,Grande,Presencial,44468.0
EMP-000258,CODE-67764,2007-12-21,19.4,44,34.5,0.0,Software Engineer,Ventas,Doctorado,Startup,Hibrido,96213.32
EMP-002599,CODE-86093,2005-08-27,6.1,35,46.6,0.0,Software Engineer,Recursos Humanos,Bachiller,Pequeña,Presencial,46657.29
EMP-002179,CODE-89136,2019-10-25,13.2,40,35.7,1.0,Sales Executive,Ventas,Bachiller,Startup,Hibrido,43402.76
EMP-001301,CODE-14877,2008-09-11,17.2,47,42.7,3.0,Software Engineer,Finanzas,Bachiller,Pequeña,Remoto,78062.9
EMP-019807,CODE-77944,2012-06-27,2.1,32,,1.0,Data Scientist,Marketing,Tecnico,Mediana,Presencial,43927.66
EMP-015296,CODE-70280,2013-12-31,0.9,25,35.1,3.0,Data Analyst,Recursos Humanos,Maestria,Corporativa,Remoto,39548.15
EMP-003638,CODE-13072,2025-04-08,8.9,32,35.3,1.0,DevOps Engineer,Recursos Humanos,Bachiller,Mediana,Hibrido,57316.9
EMP-018925,CODE-25550,2006-11-28,2.8,26,40.9,3.0,Software Engineer,Operaciones,Bachiller,Corporativa,Remoto,52375.47
EMP-011771,CODE-54833,2005-05-15,5.0,28,41.3,1.0,Software Engineer,Ventas,Maestria,Pequeña,Remoto,50758.14
EMP-017150,CODE-22514,2015-11-19,1.2,23,39.3,2.0,Data Scientist,Ventas,Bachiller,Startup,Presencial,43080.81
EMP-010815,CODE-45855,2010-04-03,0.4,24,49.4,2.0,Sales Executive,Ventas,Bachiller,Pequeña,Presencial,19307.24
EMP-006383,CODE-76986,2018-12-14,0.3,32,45.8,1.0,Data Scientist,Operaciones,Maestria,Corporativa,Hibrido,66388.93
EMP-004822,CODE-58990,2014-12-09,19.5,48,40.9,1.0,Data Analyst,Marketing,Bachiller,Mediana,Remoto,69897.86
EMP-010081,CODE-65565,2010-01-30,6.3,26,33.6,1.0,Data Scientist,Ventas,Maestria,Corporativa,Presencial,76191.16
EMP-011738,CODE-95834,2012-01-28,4.3,27,40.4,4.0,Data Analyst,Finanzas,Bachiller,Pequeña,Hibrido,36735.65
EMP-004923,CODE-62168,2006-10-30,3.3,25,46.0,1.0,Marketing Analyst,Datos y Analitica,Bachiller,Grande,Remoto,35244.31
EMP-018762,CODE-25219,2021-09-22,4.8,30,38.0,3.0,DevOps Engineer,Operaciones,Bachiller,Mediana,Hibrido,54393.54
EMP-018639,CODE-95083,2008-04-09,12.6,33,34.9,1.0,Marketing Analyst,Ingenieria,Doctorado,Mediana,Presencial,60023.38
EMP-002651,CODE-19918,2006-01-04,0.8,28,48.4,0.0,HR Specialist,Recursos Humanos,Bachiller,Corporativa,Hibrido,33660.81
EMP-003400,CODE-23579,2021-01-23,17.5,45,35.2,,Sales Executive,Operaciones,Maestria,Pequeña,Hibrido,68863.74
EMP-019190,CODE-35537,2013-02-05,3.6,32,33.8,1.0,Software Engineer,Ingenieria,Maestria,Grande,Presencial,59656.62
EMP-019468,CODE-81969,2007-03-26,5.7,32,50.0,1.0,Sales Executive,Datos y Analitica,Bachiller,Pequeña,Hibrido,34427.53
EMP-017615,CODE-70178,2014-11-01,3.2,33,40.1,0.0,DevOps Engineer,Finanzas,Doctorado,Corporativa,Hibrido,75311.46
EMP-001335,CODE-86770,2024-12-05,20.8,46,43.0,2.0,Product Manager,Finanzas,Bachiller,Startup,Hibrido,87428.8
EMP-005682,CODE-14677,2020-03-07,5.6,37,49.6,0.0,Sales Executive,Marketing,Maestria,Startup,Hibrido,38512.83
EMP-012509,CODE-77975,2013-11-24,0.1,29,38.4,1.0,HR Specialist,Operaciones,Maestria,Corporativa,Hibrido,30582.82
EMP-014549,CODE-36560,2013-12-28,4.1,27,50.2,1.0,Data Analyst,Marketing,Tecnico,Startup,Hibrido,24749.87
EMP-002738,CODE-36235,2009-10-03,6.0,32,44.0,2.0,DevOps Engineer,Marketing,Bachiller,Grande,Presencial,53635.49
EMP-008987,CODE-37501,2015-08-26,13.8,43,42.3,0.0,Software Engineer,Ingenieria,Tecnico,Pequeña,Hibrido,58427.38
EMP-004104,CODE-91905,2012-12-11,8.1,32,42.3,1.0,HR Specialist,Operaciones,Maestria,Corporativa,Hibrido,55131.28
EMP-005710,CODE-88769,2011-10-31,1.3,25,48.7,1.0,Data Scientist,Marketing,Bachiller,Corporativa,Hibrido,59838.99
EMP-000874,CODE-88481,2024-03-04,6.1,39,43.1,,HR Specialist,Datos y Analitica,Tecnico,Corporativa,Hibrido,33560.71
EMP-016156,CODE-19237,2014-10-16,6.4,23,23.3,0.0,Data Scientist,Datos y Analitica,Bachiller,Corporativa,Hibrido,60279.91
EMP-015955,CODE-61283,2017-06-02,,33,49.3,,Data Scientist,Ingenieria,Bachiller,Startup,Hibrido,52761.94
EMP-001226,CODE-27376,2022-02-18,4.4,27,39.7,1.0,HR Specialist,Ingenieria,Maestria,Corporativa,Remoto,46716.06
EMP-001528,CODE-61115,2015-01-05,0.1,21,,0.0,Sales Executive,Datos y Analitica,Bachiller,Mediana,Hibrido,24756.15
EMP-009970,CODE-33977,2015-12-04,9.9,32,37.4,2.0,Marketing Analyst,Ventas,Maestria,Pequeña,Hibrido,48548.59
EMP-019389,CODE-72104,2023-11-27,3.2,27,41.9,1.0,DevOps Engineer,Datos y Analitica,Bachiller,Mediana,Hibrido,44595.79
EMP-007318,CODE-62377,2019-10-29,0.6,27,45.9,3.0,Data Analyst,Ingenieria,Bachiller,Mediana,Hibrido,27967.25
EMP-017940,CODE-17506,2020-01-12,4.6,28,49.7,1.0,Data Analyst,Operaciones,Bachiller,Startup,Hibrido,27400.43
EMP-009984,CODE-44115,2020-03-21,0.5,25,42.4,1.0,Software Engineer,Recursos Humanos,Bachiller,Corporativa,Presencial,52275.75
EMP-009393,CODE-94881,2015-06-02,14.1,42,37.4,0.0,Sales Executive,Finanzas,Maestria,Startup,Remoto,53565.55
EMP-005201,CODE-95926,2022-07-05,1.9,31,42.5,0.0,Sales Executive,Ventas,Maestria,Mediana,Hibrido,27169.57
EMP-015364,CODE-54174,2008-10-13,1.6,29,43.0,1.0,Software Engineer,Marketing,Bachiller,Mediana,Presencial,46970.88
EMP-016766,CODE-33692,2008-02-14,0.3,28,35.5,3.0,Data Analyst,Marketing,Bachiller,Startup,Presencial,19543.85
EMP-005113,CODE-75538,2019-04-02,12.9,43,42.7,3.0,Data Scientist,Recursos Humanos,Maestria,Mediana,Presencial,84118.92
EMP-013615,CODE-66892,2005-01-08,4.6,28,35.3,3.0,Product Manager,Ventas,Doctorado,Pequeña,Presencial,75958.38
EMP-006696,CODE-58938,2022-12-08,0.0,21,50.1,1.0,HR Specialist,Ingenieria,Maestria,Corporativa,Presencial,39486.46
EMP-003751,CODE-76725,2008-03-22,6.1,29,44.7,0.0,DevOps Engineer,Operaciones,Tecnico,Corporativa,Hibrido,61232.91
EMP-015292,CODE-48919,2016-10-25,1.8,22,40.0,4.0,Marketing Analyst,Ventas,Maestria,Grande,Hibrido,41344.2
EMP-011650,CODE-87635,2009-07-20,,25,35.5,1.0,Data Scientist,Recursos Humanos,Bachiller,Pequeña,Remoto,44356.72
EMP-007711,CODE-51878,2008-08-13,0.1,23,43.4,0.0,Software Engineer,Marketing,Maestria,Grande,Presencial,48432.7
EMP-016217,CODE-22685,2005-08-02,3.4,30,43.6,3.0,Data Analyst,Datos y Analitica,Bachiller,Grande,Presencial,40702.13
EMP-012785,CODE-98065,2014-02-07,5.3,22,42.9,1.0,Sales Executive,Recursos Humanos,Bachiller,Pequeña,Remoto,29042.45
EMP-000780,CODE-92529,2008-08-02,3.6,30,43.2,1.0,Data Scientist,Finanzas,Bachiller,Grande,Presencial,56137.68
EMP-004469,CODE-89745,2015-08-11,,35,33.6,2.0,Marketing Analyst,Ventas,Maestria,Pequeña,Hibrido,47930.05
EMP-019699,CODE-23974,2016-04-17,2.8,34,29.7,3.0,HR Specialist,Datos y Analitica,Tecnico,Mediana,Remoto,13859.58
EMP-019295,CODE-23188,2018-07-29,3.0,29,39.5,,HR Specialist,Ingenieria,Doctorado,Pequeña,Remoto,37789.81
EMP-011222,CODE-85405,2023-08-14,9.4,31,43.0,1.0,HR Specialist,Datos y Analitica,Bachiller,Pequeña,Remoto,36137.22
EMP-018831,CODE-62409,2013-01-25,1.1,28,44.4,1.0,DevOps Engineer,Datos y Analitica,Bachiller,Grande,Hibrido,52963.59
EMP-009426,CODE-14299,2022-01-09,1.2,29,50.2,1.0,HR Specialist,Ventas,Maestria,Corporativa,Remoto,44255.78
EMP-013121,CODE-73216,2009-09-08,0.9,22,34.3,4.0,Sales Executive,Ingenieria,Bachiller,Startup,Presencial,19190.99
EMP-011498,CODE-19876,2022-03-31,3.7,29,48.9,0.0,Product Manager,Ingenieria,Maestria,Pequeña,Hibrido,60603.85
EMP-017810,CODE-13507,2011-06-10,2.0,25,37.5,0.0,HR Specialist,Operaciones,Maestria,Grande,Presencial,31002.61
EMP-019889,CODE-57481,2020-04-17,0.6,26,37.1,3.0,DevOps Engineer,Operaciones,Tecnico,Mediana,Presencial,36690.68
EMP-011177,CODE-98185,2021-05-18,9.8,33,40.7,5.0,Marketing Analyst,Datos y Analitica,Bachiller,Grande,Hibrido,54260.09
EMP-017445,CODE-82458,2017-05-05,0.9,36,35.3,2.0,Data Analyst,Ingenieria,Bachiller,Pequeña,Presencial,24600.17
EMP-008921,CODE-34608,2010-12-22,6.0,29,43.2,0.0,Product Manager,Finanzas,Bachiller,Startup,Hibrido,56854.02
EMP-013070,CODE-74815,2017-12-04,11.8,36,42.8,3.0,Data Analyst,Datos y Analitica,Doctorado,Startup,Hibrido,57926.42
EMP-002859,CODE-28143,2023-02-01,3.1,33,40.2,1.0,Software Engineer,Datos y Analitica,Tecnico,Startup,Remoto,34788.45
EMP-008453,CODE-58695,2005-09-26,0.7,22,39.5,2.0,Sales Executive,Operaciones,Doctorado,Grande,Remoto,45472.1
EMP-000379,CODE-17967,2005-01-09,0.2,22,52.6,3.0,Data Analyst,Operaciones,Tecnico,Corporativa,Hibrido,29545.92
EMP-018610,CODE-62607,2024-08-26,34.1,62,31.7,1.0,Data Scientist,Datos y Analitica,Tecnico,Pequeña,Remoto,105776.18
EMP-000806,CODE-42965,2025-03-22,10.1,37,50.3,0.0,Software Engineer,Ventas,Maestria,Mediana,Presencial,71642.48
EMP-010558,CODE-63900,2021-10-21,19.1,46,41.1,0.0,Data Scientist,Recursos Humanos,Bachiller,Mediana,Presencial,88475.85
EMP-005526,CODE-61011,2013-02-08,8.0,21,44.2,1.0,Product Manager,Ventas,Tecnico,Grande,Hibrido,56859.99
EMP-017081,CODE-26354,2008-09-25,12.5,36,38.7,2.0,Data Scientist,Datos y Analitica,Bachiller,Corporativa,Presencial,80094.9
EMP-014551,CODE-95535,2019-05-02,1.1,28,43.3,2.0,Software Engineer,Marketing,Bachiller,Startup,Hibrido,39860.64
EMP-013212,CODE-70744,2008-02-05,10.8,33,40.1,1.0,Data Scientist,Datos y Analitica,Bachiller,Grande,Hibrido,73910.46
EMP-016448,CODE-66324,2025-06-14,24.1,43,43.2,2.0,Marketing Analyst,Ingenieria,Maestria,Mediana,Presencial,87578.29
EMP-016784,CODE-91073,2008-07-26,3.2,28,42.9,0.0,DevOps Engineer,Recursos Humanos,Bachiller,Corporativa,Hibrido,55883.72
EMP-000987,CODE-84582,2015-12-16,17.5,40,38.4,0.0,Marketing Analyst,Finanzas,Bachiller,Corporativa,Remoto,71279.35
EMP-010838,CODE-54010,2024-04-04,6.4,36,41.8,1.0,Marketing Analyst,Finanzas,Doctorado,Pequeña,Presencial,49698.61
EMP-001147,CODE-78931,2008-07-27,0.6,31,47.7,0.0,Software Engineer,Marketing,Bachiller,Pequeña,Hibrido,36744.93
EMP-008133,CODE-92509,2014-04-08,3.8,25,32.3,2.0,HR Specialist,Ingenieria,Bachiller,Grande,Remoto,27628.7
EMP-013420,CODE-78482,2023-10-20,6.6,35,41.9,3.0,Product Manager,Datos y Analitica,Bachiller,Pequeña,Hibrido,58748.85
EMP-008371,CODE-50705,2014-12-25,5.1,33,45.4,1.0,HR Specialist,Ingenieria,Bachiller,Grande,Hibrido,34703.02
EMP-010284,CODE-61290,2025-01-31,0.2,25,38.3,3.0,Data Analyst,Ventas,Bachiller,Startup,Remoto,21936.21
EMP-008724,CODE-66607,2022-06-12,0.4,25,33.0,2.0,Marketing Analyst,Operaciones,Bachiller,Corporativa,Presencial,34187.68
EMP-017573,CODE-87279,2005-12-17,2.4,30,33.7,3.0,HR Specialist,Recursos Humanos,Bachiller,Corporativa,Remoto,34052.98
EMP-019272,CODE-71556,2015-02-14,0.3,28,51.7,2.0,Marketing Analyst,Ventas,Maestria,Mediana,Remoto,38866.12
EMP-005543,CODE-96779,2006-01-14,4.1,33,39.0,1.0,Data Scientist,Finanzas,Bachiller,Pequeña,Presencial,42776.54
EMP-007055,CODE-66394,2018-07-16,11.5,39,48.4,2.0,Software Engineer,Finanzas,Maestria,Grande,Hibrido,75562.37
EMP-013369,CODE-91882,2009-11-21,1.2,35,56.3,1.0,Data Analyst,Ingenieria,Bachiller,Corporativa,Hibrido,37158.71
EMP-006412,CODE-87504,2019-02-05,13.7,36,34.3,2.0,Data Scientist,Finanzas,Maestria,Grande,Hibrido,81123.52
EMP-008526,CODE-14506,2022-03-04,14.0,36,26.2,2.0,HR Specialist,Ingenieria,Bachiller,Startup,Remoto,48973.78
EMP-003682,CODE-84491,2025-01-13,0.5,21,47.0,,HR Specialist,Recursos Humanos,Maestria,Startup,Hibrido,18531.84
EMP-008081,CODE-64795,2021-07-11,11.0,36,43.7,3.0,Product Manager,Recursos Humanos,Bachiller,Corporativa,Presencial,84744.38
EMP-016964,CODE-37742,2005-12-11,4.4,27,38.5,4.0,Software Engineer,Operaciones,Bachiller,Startup,Remoto,44731.91
EMP-000371,CODE-40141,2015-11-23,10.3,40,44.0,0.0,Product Manager,Ventas,Maestria,Pequeña,Remoto,76726.45
EMP-014118,CODE-93224,2005-03-08,4.0,30,46.2,3.0,Sales Executive,Recursos Humanos,Bachiller,Startup,Hibrido,20757.47
EMP-003330,CODE-29740,2019-01-14,2.5,27,33.9,3.0,Software Engineer,Ingenieria,Maestria,Corporativa,Hibrido,62825.53
EMP-000267,CODE-33721,2006-07-20,10.3,34,40.9,0.0,Sales Executive,Marketing,Maestria,Mediana,Remoto,54226.08
EMP-012309,CODE-83717,2025-01-13,0.5,25,49.9,,Software Engineer,Finanzas,Bachiller,Startup,Hibrido,42348.55
EMP-013324,CODE-45100,2018-11-30,5.2,29,38.5,4.0,Data Scientist,Marketing,Doctorado,Startup,Hibrido,66672.42
EMP-001787,CODE-73742,2013-04-17,8.8,35,50.6,1.0,Product Manager,Operaciones,Doctorado,Startup,Presencial,81025.15
EMP-007692,CODE-90614,2015-08-26,2.3,29,35.7,2.0,Product Manager,Recursos Humanos,Maestria,Startup,Hibrido,55838.47
EMP-017998,CODE-24344,2010-06-12,5.1,32,43.4,0.0,HR Specialist,Datos y Analitica,Bachiller,Grande,Remoto,29412.18
EMP-009186,CODE-94260,2019-10-26,3.1,24,38.9,0.0,Software Engineer,Marketing,Tecnico,Corporativa,Presencial,40511.58
EMP-017766,CODE-14341,2018-03-12,3.5,27,44.3,3.0,Data Scientist,Marketing,Bachiller,Startup,Remoto,49943.69
EMP-007993,CODE-67159,2005-12-15,12.9,39,52.3,2.0,Software Engineer,Marketing,Doctorado,Pequeña,Presencial,86001.28
EMP-013415,CODE-98926,2011-07-04,1.4,28,33.4,2.0,Software Engineer,Finanzas,Maestria,Corporativa,Hibrido,52715.4
EMP-001682,CODE-63243,2021-05-17,3.9,37,30.8,1.0,Sales Executive,Recursos Humanos,Bachiller,Mediana,Hibrido,22859.09
EMP-002239,CODE-72286,2009-12-29,,28,49.4,1.0,Product Manager,Ventas,Bachiller,Grande,Hibrido,68020.69
EMP-013931,CODE-33730,2021-01-07,5.3,26,41.0,2.0,Data Analyst,Finanzas,Doctorado,Grande,Presencial,56339.59
EMP-001599,CODE-88062,2011-09-07,1.6,26,43.7,0.0,Software Engineer,Finanzas,Bachiller,Mediana,Presencial,46125.43
EMP-008940,CODE-47130,2016-01-20,4.8,33,47.7,1.0,Software Engineer,Recursos Humanos,Maestria,Mediana,Remoto,63387.99
EMP-010024,CODE-37280,2022-10-15,7.8,36,43.6,1.0,DevOps Engineer,Datos y Analitica,Maestria,Pequeña,Remoto,62933.54
EMP-015990,CODE-11205,2011-03-24,22.7,42,40.7,1.0,HR Specialist,Finanzas,Bachiller,Grande,Hibrido,74400.62
EMP-000540,CODE-59786,2011-09-30,4.1,34,41.7,3.0,DevOps Engineer,Operaciones,Maestria,Corporativa,Hibrido,75171.69
EMP-015883,CODE-98630,2020-08-21,12.7,38,34.9,2.0,Software Engineer,Recursos Humanos,Maestria,Startup,Presencial,71103.28
EMP-011397,CODE-46537,2023-11-21,11.8,51,38.5,3.0,HR Specialist,Operaciones,Maestria,Startup,Remoto,52037.92
EMP-009918,CODE-84268,2018-09-07,2.8,27,48.2,0.0,HR Specialist,Ventas,Bachiller,Corporativa,Hibrido,31142.38
EMP-008879,CODE-56347,2020-07-28,1.9,29,36.4,2.0,Marketing Analyst,Datos y Analitica,Maestria,Mediana,Presencial,105874.85
EMP-017341,CODE-39647,2008-11-03,3.6,31,37.2,3.0,Data Scientist,Marketing,Bachiller,Corporativa,Presencial,67115.75
EMP-014440,CODE-47073,2023-09-04,0.0,28,,3.0,Software Engineer,Ventas,Bachiller,Mediana,Remoto,43191.12
EMP-010374,CODE-34849,2009-10-26,4.9,28,43.5,4.0,DevOps Engineer,Recursos Humanos,Doctorado,Mediana,Hibrido,73152.42
EMP-002370,CODE-55419,2021-07-05,8.3,37,38.7,3.0,HR Specialist,Ventas,Tecnico,Grande,Hibrido,31585.24
EMP-016893,CODE-76038,2008-05-10,27.4,54,35.9,1.0,DevOps Engineer,Operaciones,Bachiller,Pequeña,Remoto,93596.52
EMP-005872,CODE-35649,2020-10-28,1.5,29,47.4,1.0,Data Analyst,Recursos Humanos,Maestria,Startup,Remoto,34673.42
EMP-006020,CODE-54161,2020-10-04,4.2,29,44.8,,HR Specialist,Operaciones,Doctorado,Corporativa,Presencial,50855.38
