vehicle_id,registration_number,car_name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power_bhp,selling_price
VH-004414,MH-05-1879,Maruti Polo,2016,107474.0,Petrol,Individual,Manual,First Owner,14.9 kmpl,1763 CC,197.3,591650.0
VH-010476,MH-11-5155,Renault City,2006,145732.0,Petrol,Dealer,Manual,First Owner,8.1 kmpl,1350 CC,172.8,133530.0
VH-019320,MH-40-3554,Maruti Nexon,2009,36949.0,Petrol,Individual,Automatic,Second Owner,19.0 kmpl,857 CC,220.1,493148.0
VH-018359,MH-28-5582,Nissan Polo,2007,57483.0,Petrol,Individual,Manual,Third Owner,16.9 kmpl,2864 CC,170.3,248142.0
VH-003146,MH-10-2259,Toyota Swift,2018,22233.0,Petrol,Individual,Automatic,First Owner,23.1 kmpl,2939 CC,161.4,678008.0
VH-001377,MH-01-4013,Honda Swift,2003,28225.0,CNG,Individual,Manual,Second Owner,23.3 kmpl,1639 CC,99.3,30000.0
VH-017468,MH-28-8549,Nissan Innova,2005,89154.0,Petrol,Individual,Manual,First Owner,11.1 kmpl,3369 CC,124.0,40020.0
VH-007507,MH-14-3255,Hyundai Innova,2009,95709.0,Diesel,Dealer,Manual,First Owner,16.4 kmpl,2381 CC,89.5,225227.0
VH-000144,MH-05-6762,Volkswagen Kwid,2016,58724.0,Petrol,Dealer,Manual,First Owner,21.1 kmpl,1130 CC,169.5,498219.0
VH-006192,MH-37-2783,Toyota Scorpio,2009,136183.0,Diesel,Dealer,Manual,Third Owner,12.0 kmpl,2998 CC,133.0,344934.0
VH-003514,MH-21-1437,Volkswagen Scorpio,2002,187073.0,CNG,Dealer,Automatic,Second Owner,22.3 kmpl,2586 CC,48.6,30000.0
VH-015264,MH-01-6081,Hyundai Scorpio,2006,225503.0,Petrol,Dealer,Automatic,First Owner,23.2 kmpl,2851 CC,160.1,148253.0
VH-007272,MH-29-4155,Honda EcoSport,2008,336557.0,Diesel,Individual,Manual,First Owner,12.7 kmpl,2734 CC,160.1,262233.0
VH-006071,MH-44-4022,Mahindra City,2021,68929.0,Petrol,Individual,Manual,First Owner,20.9 kmpl,1340 CC,106.5,719124.0
VH-013431,MH-05-2802,Maruti Scorpio,2008,76300.0,Petrol,Dealer,Automatic,First Owner,22.9 kmpl,3265 CC,43.0,244909.0
VH-015451,MH-43-9338,Honda Polo,2019,13192.0,Diesel,Dealer,Automatic,First Owner,9.8 kmpl,3068 CC,64.6,575494.0
VH-013030,MH-02-4731,Maruti Nexon,2018,34153.0,Diesel,Individual,Manual,First Owner,24.7 kmpl,2205 CC,139.8,637254.0
VH-013902,MH-37-9137,Tata Innova,2022,81081.0,Petrol,Individual,Automatic,First Owner,24.6 kmpl,1955 CC,162.2,782683.0
VH-012912,MH-05-3197,Ford Polo,2018,64655.0,Diesel,Dealer,Manual,Second Owner,10.5 kmpl,2566 CC,191.5,710629.0
VH-001830,MH-22-8764,Maruti City,2005,,Diesel,Individual,Manual,Second Owner,11.5 kmpl,3049 CC,122.3,147176.0
VH-004181,MH-49-5071,Honda Nexon,2000,78590.0,Diesel,Dealer,Manual,Second Owner,16.7 kmpl,3135 CC,209.8,102496.0
VH-017523,MH-48-1726,Honda i20,2005,80304.0,Petrol,Individual,Manual,Third Owner,20.0 kmpl,2082 CC,98.8,30000.0
VH-014258,MH-14-7312,Renault Sunny,2023,108751.0,Petrol,Individual,Manual,First Owner,24.8 kmpl,3196 CC,,707604.0
VH-005957,MH-42-8389,Mahindra i20,2007,58143.0,Petrol,Dealer,Manual,First Owner,24.2 kmpl,1187 CC,47.8,66905.0
VH-012200,MH-03-9398,Maruti Scorpio,2012,146096.0,Petrol,Dealer,Manual,First Owner,15.0 kmpl,3356 CC,155.4,352439.0
VH-011612,MH-13-2539,Tata Kwid,2008,51149.0,Petrol,Individual,Automatic,Third Owner,16.8 kmpl,2310 CC,234.2,344206.0
VH-001055,MH-31-4154,Ford Nexon,2005,67391.0,Petrol,Dealer,Manual,First Owner,11.3 kmpl,821 CC,79.6,98724.0
VH-009932,MH-11-3104,Maruti Kwid,2002,156330.0,Petrol,Dealer,Manual,First Owner,9.8 kmpl,2261 CC,246.1,172520.0
VH-000594,MH-03-5418,Honda Polo,2012,68576.0,Petrol,Dealer,Manual,Second Owner,8.8 kmpl,2842 CC,156.2,411622.0
VH-010404,MH-43-9687,Hyundai Polo,2017,16632.0,Diesel,Dealer,Manual,First Owner,21.4 kmpl,1138 CC,50.6,467799.0
VH-001525,MH-10-4726,Honda EcoSport,2006,61153.0,Petrol,Individual,Manual,Second Owner,12.3 kmpl,2581 CC,54.2,30705.0
VH-012228,MH-10-2911,Ford Nexon,2004,141201.0,Petrol,Individual,Manual,First Owner,18.4 kmpl,3111 CC,244.9,175107.0
VH-005824,MH-33-3130,Honda Polo,2019,52719.0,Petrol,Individual,Manual,First Owner,14.1 kmpl,1984 CC,213.4,698004.0
VH-005154,MH-28-7677,Tata i20,2016,57680.0,Petrol,Dealer,Manual,First Owner,11.1 kmpl,1290 CC,101.2,388547.0
VH-009925,MH-24-1323,Hyundai Innova,2003,,Diesel,Individual,Manual,First Owner,21.9 kmpl,1558 CC,220.2,179033.0
VH-010784,MH-48-6228,Mahindra Kwid,2021,45068.0,Petrol,Dealer,Manual,Second Owner,16.5 kmpl,2890 CC,104.0,596623.0
VH-017810,MH-18-3599,Toyota Innova,2008,,Petrol,Trustmark Dealer,Manual,First Owner,10.6 kmpl,3306 CC,240.7,300086.0
VH-017165,MH-10-1531,Renault Sunny,2001,62747.0,Petrol,Individual,Manual,Second Owner,18.9 kmpl,1197 CC,158.2,53338.0
VH-013591,MH-32-2258,Mahindra Swift,2022,362282.0,Petrol,Dealer,Manual,First Owner,10.5 kmpl,3123 CC,102.4,506180.0
VH-000761,MH-22-6845,Hyundai Sunny,2011,78604.0,Petrol,Individual,Manual,First Owner,21.2 kmpl,3391 CC,248.9,451920.0
VH-007824,MH-43-1345,Tata City,2003,48819.0,Petrol,Dealer,Manual,First Owner,23.7 kmpl,2251 CC,46.4,30000.0
VH-015319,MH-09-3405,Volkswagen EcoSport,2005,137699.0,Petrol,Dealer,Manual,Second Owner,20.3 kmpl,2886 CC,76.5,30000.0
VH-012613,MH-42-5115,Mahindra Nexon,2001,37839.0,Petrol,Dealer,Manual,First Owner,11.9 kmpl,1845 CC,80.8,30000.0
VH-016040,MH-33-2427,Honda Sunny,2000,,Diesel,Dealer,Manual,Second Owner,23.4 kmpl,2048 CC,182.6,114485.0
VH-000081,MH-12-7153,Maruti Scorpio,2010,173869.0,Petrol,Dealer,Automatic,First Owner,14.0 kmpl,2840 CC,183.2,412540.0
VH-007042,MH-12-5125,Mahindra i20,2004,,Diesel,Trustmark Dealer,Automatic,First Owner,19.1 kmpl,3421 CC,162.3,305874.0
VH-009500,MH-37-3637,Hyundai City,2009,48697.0,Diesel,Individual,Manual,First Owner,10.3 kmpl,1980 CC,60.5,185920.0
VH-008724,MH-17-5718,Toyota Kwid,2003,24957.0,Petrol,Individual,Manual,First Owner,16.3 kmpl,1469 CC,205.8,122517.0
VH-000958,MH-31-8985,Honda Kwid,2001,75506.0,Petrol,Dealer,Automatic,First Owner,12.6 kmpl,1892 CC,87.3,42683.0
VH-008664,MH-28-8464,Ford Swift,2023,45481.0,Petrol,Dealer,Manual,Third Owner,23.9 kmpl,3452 CC,40.7,607249.0
VH-006609,MH-34-6041,Nissan Scorpio,2000,81023.0,Diesel,Individual,Manual,First Owner,18.3 kmpl,1108 CC,171.5,138879.0
VH-019838,MH-24-8593,Honda EcoSport,2019,120737.0,Petrol,Dealer,Manual,First Owner,12.9 kmpl,2205 CC,48.5,345624.0
VH-010515,MH-08-6888,Maruti Polo,2022,,Petrol,Individual,Manual,First Owner,19.6 kmpl,2282 CC,93.2,578593.0
VH-007238,MH-45-7216,Ford Kwid,2016,,Petrol,Dealer,Manual,First Owner,15.2 kmpl,2098 CC,240.6,670289.0
VH-010700,MH-17-5727,Maruti Polo,2008,48348.0,Petrol,Individual,Automatic,First Owner,17.9 kmpl,2925 CC,,100658.0
VH-015936,MH-39-3696,Nissan Nexon,2002,18328.0,Petrol,Individual,Manual,Second Owner,22.2 kmpl,2662 CC,,172824.0
VH-003954,MH-01-4360,Toyota Polo,2007,29867.0,Diesel,Individual,Manual,First Owner,14.1 kmpl,3428 CC,172.9,400099.0
VH-004403,MH-27-4968,Hyundai Nexon,2023,48915.0,Diesel,Individual,Manual,,21.6 kmpl,1189 CC,200.2,953602.0
VH-015296,MH-26-8318,Toyota Nexon,2005,66253.0,Petrol,Dealer,Automatic,First Owner,19.3 kmpl,1880 CC,235.5,352822.0
VH-018203,MH-08-6872,Nissan Nexon,2022,33696.0,CNG,Dealer,Manual,First Owner,24.3 kmpl,2846 CC,80.3,721738.0
VH-004511,MH-33-5616,Toyota Scorpio,2002,87203.0,Petrol,Dealer,Automatic,First Owner,22.7 kmpl,2876 CC,244.1,112145.0
VH-016219,MH-19-2100,Nissan City,2007,40838.0,Petrol,Trustmark Dealer,Manual,Third Owner,19.0 kmpl,2753 CC,52.2,82016.0
VH-006857,MH-33-6989,Nissan Kwid,2006,25175.0,Petrol,Dealer,Manual,Third Owner,23.2 kmpl,877 CC,187.6,169529.0
VH-005353,MH-45-6460,Renault Sunny,2014,119752.0,Petrol,Dealer,Automatic,Second Owner,19.0 kmpl,3363 CC,126.3,412795.0
VH-004587,MH-38-6256,Toyota EcoSport,2008,64564.0,Diesel,Individual,Manual,Second Owner,22.5 kmpl,1611 CC,124.1,300681.0
VH-016687,MH-36-3732,Hyundai Sunny,2006,,Diesel,Dealer,Manual,First Owner,19.6 kmpl,1178 CC,63.4,56088.0
VH-015818,MH-26-9200,Maruti Kwid,2016,44291.0,Diesel,Dealer,Automatic,First Owner,14.3 kmpl,1223 CC,222.7,799558.0
VH-011378,MH-42-5836,Ford Scorpio,2008,68744.0,Petrol,Individual,Manual,Second Owner,23.2 kmpl,1324 CC,124.6,219085.0
VH-014167,MH-22-9228,Tata Scorpio,2008,49861.0,Petrol,Individual,Manual,First Owner,23.1 kmpl,1013 CC,158.9,255239.0
VH-018028,MH-01-2688,Hyundai EcoSport,2008,142726.0,Petrol,Individual,Automatic,First Owner,12.8 kmpl,3393 CC,154.2,384585.0
VH-014271,MH-10-9684,Honda Sunny,2016,,Diesel,Individual,Manual,,17.5 kmpl,2674 CC,47.4,423255.0
VH-003724,MH-39-6092,Ford EcoSport,2010,57420.0,Petrol,Individual,Automatic,First Owner,14.1 kmpl,1204 CC,66.4,341808.0
VH-001264,MH-35-9478,Toyota Kwid,2010,122570.0,Petrol,Individual,Manual,First Owner,14.0 kmpl,2023 CC,128.5,138544.0
VH-004867,MH-09-5426,Tata Swift,2010,124760.0,Diesel,Individual,Manual,First Owner,15.0 kmpl,2615 CC,121.8,246041.0
VH-012785,MH-23-3444,Honda Kwid,2018,33968.0,Petrol,Dealer,Manual,Second Owner,18.2 kmpl,2063 CC,195.3,604981.0
VH-007255,MH-11-4718,Ford Swift,2005,30496.0,Petrol,Individual,Manual,First Owner,16.9 kmpl,3353 CC,69.2,75809.0
VH-013663,MH-15-1276,Tata Swift,2018,,Petrol,Individual,Automatic,First Owner,19.4 kmpl,3304 CC,169.8,680262.0
VH-010063,MH-21-6282,Hyundai Innova,2002,45073.0,Diesel,Dealer,Automatic,Third Owner,10.0 kmpl,3038 CC,248.7,340215.0
VH-014014,MH-14-8539,Volkswagen EcoSport,2014,,Electric,Dealer,Automatic,Fourth & Above,9.8 kmpl,2879 CC,82.9,661449.0
VH-004374,MH-38-1056,Honda Polo,2011,63643.0,Petrol,Individual,Automatic,First Owner,24.9 kmpl,2808 CC,109.8,267327.0
VH-004087,MH-18-6620,Tata Innova,2017,179515.0,Diesel,Dealer,Manual,First Owner,16.6 kmpl,2329 CC,98.7,529747.0
VH-018042,MH-39-8945,Mahindra EcoSport,2011,72875.0,Diesel,Individual,Manual,First Owner,22.5 kmpl,802 CC,144.2,389406.0
VH-016228,MH-21-2332,Honda i20,2011,108846.0,Petrol,Individual,Manual,First Owner,24.4 kmpl,2545 CC,207.7,376081.0
VH-001897,MH-42-6069,Ford Polo,2014,85551.0,Electric,Dealer,Manual,Second Owner,9.3 kmpl,1076 CC,,427610.0
VH-019202,MH-37-2664,Volkswagen i20,2016,20993.0,Petrol,Individual,Manual,Second Owner,18.2 kmpl,1549 CC,80.9,444174.0
VH-007416,MH-48-4923,Honda Swift,2018,61756.0,Petrol,Individual,Manual,First Owner,19.9 kmpl,1234 CC,187.3,692792.0
VH-017775,MH-32-6966,Toyota Nexon,2022,145155.0,Diesel,Individual,Automatic,Second Owner,10.9 kmpl,1637 CC,215.3,852366.0
VH-012872,MH-24-5339,Toyota Kwid,2000,80348.0,Petrol,Individual,Manual,First Owner,16.7 kmpl,2011 CC,220.1,96914.0
VH-017298,MH-47-1112,Maruti EcoSport,2008,26545.0,Petrol,Individual,Manual,First Owner,13.9 kmpl,1620 CC,68.4,158924.0
VH-002529,MH-24-9437,Renault Nexon,2000,109114.0,Petrol,Individual,Automatic,First Owner,17.7 kmpl,1155 CC,146.7,35947.0
VH-015364,MH-06-1873,Nissan Innova,2015,95319.0,Diesel,Dealer,Automatic,First Owner,8.1 kmpl,2321 CC,187.9,666341.0
VH-008104,MH-33-8954,Honda Scorpio,2012,54261.0,Diesel,Dealer,Manual,Second Owner,19.3 kmpl,3358 CC,59.2,250002.0
VH-006922,MH-37-3909,Hyundai Kwid,2007,186439.0,Diesel,Individual,Manual,Second Owner,19.8 kmpl,1516 CC,181.4,320457.0
VH-008907,MH-04-2245,Ford Polo,2001,48372.0,Diesel,Individual,Manual,First Owner,13.1 kmpl,2194 CC,179.7,120491.0
VH-000660,MH-36-5119,Mahindra City,2000,30887.0,Petrol,Dealer,Manual,First Owner,18.2 kmpl,2047 CC,182.2,30000.0
VH-011788,MH-47-6004,Toyota Scorpio,2008,179486.0,Electric,Dealer,Manual,Second Owner,9.9 kmpl,2436 CC,182.9,432848.0
VH-008744,MH-12-6953,Volkswagen Innova,2003,14666.0,Diesel,Individual,Automatic,First Owner,22.1 kmpl,810 CC,193.9,326308.0
VH-001118,MH-04-1219,Honda Swift,2004,40539.0,Petrol,Individual,Manual,First Owner,11.2 kmpl,1083 CC,159.1,206781.0
VH-001287,MH-28-4835,Mahindra City,2021,24278.0,Diesel,Individual,Automatic,First Owner,19.2 kmpl,1140 CC,209.9,1136146.0
VH-006204,MH-41-2473,Honda Nexon,2009,23790.0,Diesel,Individual,Manual,First Owner,9.5 kmpl,3488 CC,99.1,280753.0
VH-014667,MH-12-3313,Volkswagen Innova,2010,46805.0,Petrol,Dealer,Automatic,First Owner,10.4 kmpl,1710 CC,44.2,274917.0
VH-007358,MH-05-3492,Toyota Sunny,2016,77382.0,Diesel,Individual,Manual,First Owner,10.3 kmpl,2825 CC,205.2,713586.0
VH-002316,MH-12-8404,Renault Nexon,2018,35849.0,CNG,Individual,Manual,First Owner,18.1 kmpl,3438 CC,146.3,670382.0
VH-001417,MH-01-1641,Renault Innova,2020,36211.0,Petrol,Dealer,Manual,First Owner,12.2 kmpl,1593 CC,106.5,627108.0
VH-010007,MH-19-7041,Renault Kwid,2001,33486.0,Petrol,Individual,Manual,First Owner,9.0 kmpl,1528 CC,122.7,30000.0
VH-000007,MH-27-7734,Tata i20,2010,132359.0,Petrol,Dealer,Manual,First Owner,24.7 kmpl,2658 CC,,236436.0
VH-011230,MH-19-7368,Renault EcoSport,2019,131720.0,Petrol,Individual,Manual,First Owner,18.5 kmpl,1587 CC,,490540.0
VH-000994,MH-19-2046,Tata i20,2022,34265.0,Petrol,Individual,Manual,First Owner,22.3 kmpl,2390 CC,187.0,761469.0
VH-011446,MH-09-7583,Nissan Nexon,2004,113073.0,Petrol,Dealer,Manual,First Owner,23.9 kmpl,1841 CC,210.3,142127.0
VH-004292,MH-01-6920,Honda Sunny,2005,19380.0,Diesel,Dealer,Manual,First Owner,23.5 kmpl,945 CC,171.5,243622.0
VH-009935,MH-01-3141,Ford Kwid,2009,42055.0,Petrol,Dealer,Manual,Second Owner,24.3 kmpl,2022 CC,170.7,246372.0
VH-009492,MH-21-7291,Toyota Nexon,2017,211249.0,CNG,Individual,Manual,First Owner,10.9 kmpl,2253 CC,154.0,458143.0
VH-002409,MH-20-9414,Mahindra Polo,2002,90384.0,Diesel,Dealer,Manual,First Owner,22.6 kmpl,1000 CC,220.4,145922.0
VH-000296,MH-46-6378,Nissan Polo,2023,26575.0,Diesel,Dealer,Manual,Second Owner,11.9 kmpl,1346 CC,150.6,883708.0
VH-001864,MH-12-9512,Ford City,2012,53273.0,CNG,Dealer,Automatic,First Owner,10.3 kmpl,2115 CC,163.9,387953.0
VH-015014,MH-41-8481,Tata Swift,2000,60449.0,CNG,Individual,Manual,First Owner,15.9 kmpl,2643 CC,137.6,30000.0
VH-010735,MH-09-2895,Volkswagen i20,2005,328778.0,Diesel,Dealer,Automatic,First Owner,8.4 kmpl,839 CC,203.9,242342.0
VH-011508,MH-24-9102,Maruti Scorpio,2004,105642.0,Petrol,Dealer,Automatic,Second Owner,9.8 kmpl,2338 CC,108.4,85566.0
VH-014080,MH-04-8209,Nissan Kwid,2016,22744.0,Diesel,Dealer,Manual,First Owner,11.5 kmpl,2545 CC,47.1,406640.0
VH-010538,MH-27-3604,Nissan Polo,2015,36213.0,Diesel,Individual,Automatic,Third Owner,19.9 kmpl,2623 CC,242.8,768049.0
VH-001145,MH-31-3350,Maruti Polo,2010,40855.0,Diesel,Dealer,Automatic,First Owner,16.4 kmpl,3338 CC,200.4,627099.0
VH-005789,MH-31-2883,Mahindra Polo,2004,34170.0,Petrol,Dealer,Manual,First Owner,17.9 kmpl,3399 CC,144.1,55814.0
VH-019153,MH-15-9002,Toyota Innova,2015,15660.0,Diesel,Dealer,Manual,Third Owner,10.6 kmpl,1235 CC,189.4,654836.0
VH-015095,MH-08-5741,Renault Swift,2003,23304.0,CNG,Dealer,Manual,Second Owner,16.2 kmpl,3009 CC,126.5,30000.0
VH-016425,MH-48-5213,Ford Scorpio,2010,20648.0,Petrol,Dealer,Manual,First Owner,14.3 kmpl,2881 CC,76.7,92725.0
VH-010989,MH-25-1738,Honda Kwid,2001,58076.0,Petrol,Dealer,Automatic,First Owner,20.4 kmpl,1508 CC,192.3,76710.0
VH-015855,MH-08-4417,Toyota i20,2004,63156.0,Diesel,Individual,Manual,First Owner,16.2 kmpl,2127 CC,43.5,30000.0
VH-012573,MH-31-9346,Maruti Polo,2019,49712.0,Petrol,Dealer,Manual,Second Owner,11.4 kmpl,3279 CC,128.5,639445.0
VH-003612,MH-42-6464,Renault City,2013,116107.0,Diesel,Individual,Manual,First Owner,13.8 kmpl,2339 CC,98.1,414345.0
VH-018118,MH-17-3854,Renault Scorpio,2003,42140.0,Petrol,Dealer,Manual,First Owner,16.5 kmpl,2277 CC,174.2,123435.0
VH-012148,MH-17-6889,Ford i20,2020,92814.0,Diesel,Dealer,Manual,Third Owner,20.9 kmpl,1458 CC,144.6,798728.0
VH-010104,MH-14-3894,Honda City,2014,38722.0,Electric,Individual,Manual,First Owner,22.8 kmpl,986 CC,79.5,634913.0
VH-013143,MH-45-7190,Hyundai Scorpio,2013,,CNG,Trustmark Dealer,Manual,Second Owner,18.0 kmpl,841 CC,175.9,337203.0
VH-000831,MH-04-9466,Toyota Sunny,2019,103435.0,Petrol,Individual,Automatic,First Owner,9.8 kmpl,3013 CC,237.8,817292.0
VH-013535,MH-40-3698,Mahindra City,2005,132856.0,Diesel,Dealer,Manual,First Owner,19.6 kmpl,2247 CC,175.8,202607.0
VH-011791,MH-02-3597,Honda Kwid,2020,33409.0,Diesel,Dealer,Manual,First Owner,10.4 kmpl,3465 CC,159.4,741043.0
VH-008381,MH-41-6416,Renault Swift,2018,129318.0,Petrol,Individual,Manual,First Owner,11.7 kmpl,854 CC,217.9,572069.0
VH-009710,MH-13-9809,Toyota Nexon,2020,197972.0,Petrol,Individual,Manual,First Owner,23.3 kmpl,801 CC,151.2,587403.0
VH-000477,MH-34-4812,Honda Scorpio,2016,84011.0,Petrol,Dealer,Manual,First Owner,13.6 kmpl,2943 CC,43.9,295271.0
VH-011135,MH-23-4082,Maruti Polo,2010,8743.0,CNG,Individual,Automatic,Third Owner,15.4 kmpl,1744 CC,111.0,276658.0
VH-013555,MH-35-6268,Nissan Swift,2022,60891.0,Diesel,Dealer,Automatic,First Owner,19.5 kmpl,3005 CC,54.3,751616.0
VH-004190,MH-48-5947,Maruti Scorpio,2001,,Diesel,Individual,Automatic,First Owner,17.7 kmpl,1608 CC,69.5,30000.0
VH-018355,MH-09-6389,Nissan Scorpio,2014,52078.0,Diesel,Dealer,Automatic,Fourth & Above,24.8 kmpl,2190 CC,204.3,742742.0
VH-012326,MH-18-3011,Honda Innova,2009,30615.0,Diesel,Dealer,Manual,First Owner,11.9 kmpl,2295 CC,,323451.0
VH-013776,MH-45-9635,Volkswagen Kwid,2007,58605.0,Petrol,Dealer,Manual,First Owner,17.1 kmpl,881 CC,101.2,109678.0
VH-010429,MH-40-2338,Tata EcoSport,2022,17465.0,Diesel,Dealer,Manual,First Owner,16.2 kmpl,1780 CC,219.7,987394.0
VH-011666,MH-40-6147,Mahindra Scorpio,2000,114313.0,Petrol,Dealer,Manual,First Owner,19.7 kmpl,2329 CC,199.8,52942.0
VH-017428,MH-01-8096,Renault i20,2006,139550.0,Diesel,Individual,Manual,Third Owner,22.0 kmpl,1496 CC,243.4,392047.0
VH-000658,MH-14-9890,Renault EcoSport,2000,,Diesel,Individual,Manual,Second Owner,19.2 kmpl,3138 CC,196.5,157813.0
VH-002723,MH-32-7213,Mahindra Nexon,2020,77820.0,Petrol,Dealer,Manual,First Owner,24.6 kmpl,1315 CC,231.7,636186.0
VH-001793,MH-11-6147,Nissan Kwid,2022,,Diesel,Individual,Manual,Second Owner,10.7 kmpl,2358 CC,70.5,692084.0
VH-010579,MH-04-6174,Mahindra Sunny,2021,42227.0,Petrol,Individual,Automatic,Second Owner,18.2 kmpl,3458 CC,216.6,872891.0
VH-005430,MH-05-7451,Renault EcoSport,2006,32677.0,Petrol,Individual,Automatic,First Owner,13.3 kmpl,1836 CC,226.9,437962.0
VH-012876,MH-28-4298,Maruti Nexon,2004,51925.0,Petrol,Individual,Manual,First Owner,17.2 kmpl,2754 CC,62.2,30000.0
VH-000493,MH-47-2517,Ford City,2018,49289.0,Electric,Dealer,Manual,First Owner,10.9 kmpl,1464 CC,146.3,765608.0
VH-004253,MH-46-9025,Ford Nexon,2000,162452.0,Petrol,Individual,Manual,Second Owner,20.5 kmpl,1033 CC,156.9,30000.0
VH-015094,MH-47-4048,Ford i20,2007,81180.0,Petrol,Dealer,Manual,First Owner,11.7 kmpl,3193 CC,125.3,159711.0
VH-001463,MH-33-1075,Hyundai Scorpio,2009,88228.0,Diesel,Individual,Manual,First Owner,24.5 kmpl,1490 CC,206.0,408441.0
VH-010597,MH-06-2719,Hyundai Kwid,2008,55325.0,Petrol,Dealer,Automatic,First Owner,23.7 kmpl,2266 CC,151.8,338755.0
VH-014936,MH-46-6712,Ford Swift,2019,185259.0,Diesel,Dealer,Manual,First Owner,11.6 kmpl,3098 CC,184.0,709308.0
VH-004008,MH-01-6501,Ford Polo,2002,41922.0,Electric,Dealer,Manual,First Owner,18.5 kmpl,2000 CC,246.6,463996.0
VH-002287,MH-37-6648,Honda Sunny,2019,171790.0,Petrol,Dealer,Manual,First Owner,13.5 kmpl,2613 CC,124.7,499703.0
VH-019510,MH-37-6405,Volkswagen Innova,2016,201442.0,Diesel,Individual,Manual,Third Owner,15.8 kmpl,1321 CC,98.1,477656.0
VH-017224,MH-14-2826,Renault i20,2004,49136.0,Petrol,Dealer,Automatic,Second Owner,12.3 kmpl,2295 CC,92.2,58666.0
VH-009157,MH-48-4076,Mahindra Kwid,2014,100620.0,Diesel,Individual,Manual,First Owner,12.0 kmpl,867 CC,234.0,648028.0
VH-000444,MH-18-2601,Volkswagen Innova,2020,71849.0,Petrol,Individual,Manual,First Owner,11.0 kmpl,2468 CC,116.2,648303.0
VH-008630,MH-37-5305,Mahindra Swift,2020,,Diesel,Individual,Manual,First Owner,18.1 kmpl,3355 CC,57.8,589521.0
VH-000672,MH-27-2509,Ford Kwid,2014,38498.0,Petrol,Dealer,Manual,Second Owner,16.7 kmpl,969 CC,169.0,518823.0
VH-013950,MH-23-2991,Tata EcoSport,2010,36836.0,Petrol,Dealer,Automatic,First Owner,12.9 kmpl,2700 CC,148.7,391123.0
VH-009869,MH-28-5940,Toyota Nexon,2022,152377.0,Petrol,Dealer,Automatic,,21.3 kmpl,2717 CC,102.9,687511.0
VH-014603,MH-24-4877,Tata Sunny,2006,53535.0,Diesel,Individual,Manual,Fourth & Above,21.3 kmpl,3490 CC,139.7,221624.0
VH-005740,MH-40-4315,Honda Swift,2013,150817.0,Diesel,Dealer,Manual,First Owner,19.9 kmpl,926 CC,89.3,329078.0
VH-001494,MH-10-5233,Mahindra Sunny,2011,185854.0,Petrol,Dealer,Manual,Second Owner,23.3 kmpl,2756 CC,243.3,451494.0
VH-011674,MH-35-7642,Toyota Sunny,2021,139237.0,Electric,Dealer,Automatic,First Owner,20.8 kmpl,3379 CC,103.6,820778.0
VH-005261,MH-15-9637,Tata i20,2018,14654.0,Petrol,Individual,Manual,Third Owner,22.2 kmpl,1346 CC,167.5,598695.0
VH-019449,MH-19-6874,Maruti EcoSport,2018,120129.0,Petrol,Individual,Manual,Second Owner,10.4 kmpl,1911 CC,144.1,512827.0
VH-003751,MH-40-1571,Nissan EcoSport,2009,115362.0,Petrol,Individual,Manual,Second Owner,8.6 kmpl,3049 CC,,230994.0
VH-014127,MH-29-9512,Tata Innova,2018,25497.0,Diesel,Dealer,Automatic,First Owner,12.4 kmpl,3424 CC,200.8,810184.0
VH-000756,MH-35-1675,Nissan Innova,2010,37642.0,Diesel,Individual,Automatic,First Owner,12.9 kmpl,1073 CC,44.7,352753.0
VH-013470,MH-04-8223,Renault Nexon,2010,137476.0,Diesel,Dealer,Manual,First Owner,23.2 kmpl,2090 CC,,311761.0
VH-012523,MH-48-5655,Hyundai EcoSport,2015,45626.0,Diesel,Dealer,Manual,Second Owner,21.6 kmpl,2373 CC,147.4,471405.0
VH-010249,MH-44-5741,Hyundai Polo,2008,90283.0,CNG,Dealer,Manual,First Owner,18.8 kmpl,3394 CC,98.4,146869.0
VH-019603,MH-19-3358,Tata Kwid,2022,18958.0,Petrol,Dealer,Automatic,First Owner,10.3 kmpl,1019 CC,247.2,900336.0
VH-011920,MH-17-8143,Renault EcoSport,2018,37222.0,Diesel,Dealer,Manual,Second Owner,23.3 kmpl,1294 CC,194.6,721801.0
VH-011433,MH-34-5250,Hyundai EcoSport,2021,63821.0,Petrol,Dealer,Manual,,8.0 kmpl,1658 CC,65.3,538430.0
VH-001374,MH-41-8174,Hyundai Nexon,2002,27019.0,Diesel,Individual,Manual,First Owner,12.8 kmpl,1011 CC,223.7,263141.0
VH-012842,MH-23-2096,Tata Swift,2014,68176.0,Petrol,Dealer,Automatic,First Owner,17.1 kmpl,3081 CC,108.6,469623.0
VH-017233,MH-40-5698,Toyota Swift,2007,19382.0,Diesel,Dealer,Manual,Second Owner,23.3 kmpl,2408 CC,193.7,414091.0
VH-006572,MH-02-2903,Honda Polo,2019,166075.0,Diesel,Dealer,Manual,First Owner,10.0 kmpl,821 CC,215.7,748960.0
VH-000537,MH-01-3144,Honda EcoSport,2023,39296.0,Petrol,Dealer,Manual,First Owner,14.5 kmpl,944 CC,75.4,678813.0
VH-008904,MH-02-8140,Honda Sunny,2004,198552.0,Petrol,Dealer,Manual,First Owner,17.5 kmpl,2257 CC,94.9,30000.0
