flight_id,booking_reference,departure_date,airline,source_city,destination_city,travel_class,duration_minutes,days_left,stops,departure_time_slot,price
FL-002312,PNR-341990,2023-10-06,American Airlines,Bogota,Buenos Aires,Economy,196.0,23.0,2,Noche Tardia,186.99
FL-017686,PNR-773261,2023-09-26,LATAM,Mexico City,Miami,Economy,108.0,2.0,1,Tarde,203.86
FL-008725,PNR-966025,2023-12-13,JetSmart,Mexico City,Buenos Aires,Economy,228.0,16.0,0,Noche Tardia,45.0
FL-013150,PNR-736369,2024-11-10,American Airlines,Mexico City,Bogota,Premium Economy,358.0,21.0,0,Noche Tardia,481.79
FL-001193,PNR-266447,2025-09-09,Sky Airline,Mexico City,Lima,Economy,86.0,2.0,0,Noche,45.0
FL-009933,PNR-618555,2025-03-18,JetSmart,Sao Paulo,Mexico City,Economy,248.0,3.0,1,Madrugada,99.41
FL-017755,PNR-545191,2025-02-25,American Airlines,Lima,Sao Paulo,Economy,219.0,20.0,2,Tarde,212.18
FL-005472,PNR-192580,2025-08-06,American Airlines,Lima,Miami,Economy,159.0,6.0,1,Noche Tardia,209.45
FL-011250,PNR-703258,2024-03-23,Sky Airline,Santiago,Mexico City,Business,467.0,6.0,1,Tarde,767.17
FL-011547,PNR-953421,2024-10-16,Avianca,Miami,Sao Paulo,Economy,213.0,,0,Noche Tardia,175.13
FL-003720,PNR-846722,2025-11-03,American Airlines,Miami,Madrid,Economy,366.0,12.0,0,Noche Tardia,377.73
FL-010841,PNR-278423,2025-12-19,American Airlines,Mexico City,Bogota,Economy,305.0,3.0,0,Noche Tardia,218.67
FL-016944,PNR-941311,2025-08-06,JetSmart,Madrid,Mexico City,Economy,318.0,17.0,2,Tarde,264.79
FL-007218,PNR-980733,2024-03-18,Copa Airlines,Santiago,Bogota,Premium Economy,212.0,2.0,2,Noche,479.11
FL-018845,PNR-149188,2025-04-18,Iberia,Sao Paulo,Madrid,Business,276.0,13.0,2,Noche Tardia,823.93
FL-008532,PNR-694570,2024-09-30,Sky Airline,Sao Paulo,Buenos Aires,Economy,76.0,36.0,1,Tarde,45.0
FL-008103,PNR-951218,2023-06-23,Avianca,Madrid,Mexico City,Economy,331.0,7.0,0,Noche,159.49
FL-000892,PNR-211000,2025-08-29,Copa Airlines,Buenos Aires,Miami,Economy,431.0,,1,Tarde,442.22
FL-006246,PNR-852901,2024-09-15,Sky Airline,Bogota,Mexico City,Economy,219.0,16.0,0,Madrugada,118.84
FL-015095,PNR-340118,2024-08-23,Copa Airlines,Lima,Buenos Aires,Economy,200.0,1.0,2,Noche,268.19
FL-013781,PNR-772509,2025-01-26,JetSmart,Mexico City,Santiago,Economy,207.0,27.0,1,Noche,83.6
FL-010437,PNR-188192,2024-04-18,Sky Airline,Madrid,Lima,Economy,78.0,23.0,2,Madrugada,80.53
FL-002807,PNR-429173,2025-04-02,Iberia,Mexico City,Santiago,Economy,190.0,3.0,0,Tarde,220.95
FL-015590,PNR-248981,2025-01-29,JetSmart,Sao Paulo,Miami,Premium Economy,480.0,6.0,1,Mañana,445.71
FL-010652,PNR-805322,2025-01-21,Copa Airlines,Miami,Santiago,Economy,348.0,10.0,0,Noche,260.57
FL-004311,PNR-422653,2024-10-12,LATAM,Bogota,Buenos Aires,Business,122.0,46.0,0,Tarde,649.63
FL-017137,PNR-416559,2023-10-14,Avianca,Miami,Lima,Economy,132.0,31.0,0,Noche,45.0
FL-004739,PNR-144335,2025-05-25,Copa Airlines,Bogota,Madrid,Economy,181.0,63.0,1,Tarde,68.35
FL-008220,PNR-934082,2024-08-06,American Airlines,Buenos Aires,Mexico City,Premium Economy,,34.0,1,Mañana,402.3
FL-012671,PNR-286359,2025-08-12,LATAM,Lima,Madrid,Economy,160.0,10.0,2,Mañana,330.5
FL-019238,PNR-999147,2024-02-29,Copa Airlines,Miami,Sao Paulo,Economy,301.0,25.0,1,Tarde,178.49
FL-010305,PNR-166847,2023-09-08,Avianca,Miami,Santiago,Economy,213.0,40.0,0,Tarde,76.46
FL-013843,PNR-364871,2025-07-27,LATAM,Mexico City,Santiago,Economy,220.0,7.0,0,Madrugada,232.67
FL-019885,PNR-913812,2024-10-06,Copa Airlines,Madrid,Santiago,Premium Economy,375.0,8.0,1,Tarde,469.44
FL-013391,PNR-721835,2023-11-01,American Airlines,Mexico City,Sao Paulo,Economy,357.0,13.0,0,Noche Tardia,307.29
FL-014385,PNR-674036,2025-10-17,American Airlines,Miami,Bogota,Premium Economy,272.0,47.0,2,Mañana,420.95
FL-011362,PNR-653640,2025-08-13,JetSmart,Buenos Aires,Miami,Economy,120.0,5.0,0,Noche,45.0
FL-012325,PNR-702093,2024-03-21,Copa Airlines,Santiago,Miami,Economy,424.0,17.0,1,Noche,282.87
FL-019905,PNR-260434,2025-04-30,Sky Airline,Miami,Sao Paulo,Economy,81.0,9.0,1,Noche,45.0
FL-000514,PNR-487533,2025-02-26,LATAM,Santiago,Madrid,Economy,105.0,21.0,0,Mañana,164.18
FL-018088,PNR-469492,2025-03-20,Sky Airline,Madrid,Lima,Economy,45.0,0.0,0,Noche Tardia,90.04
FL-008056,PNR-817940,2023-12-21,Sky Airline,Buenos Aires,Sao Paulo,Economy,286.0,6.0,0,Noche,88.96
FL-008081,PNR-559725,2024-11-15,Sky Airline,Sao Paulo,Miami,Economy,373.0,26.0,0,Noche Tardia,258.11
FL-011725,PNR-338138,2023-06-16,American Airlines,Miami,Lima,Economy,146.0,44.0,0,Madrugada,96.57
FL-011619,PNR-612893,2023-10-17,Copa Airlines,Buenos Aires,Miami,Economy,208.0,13.0,0,Madrugada,168.48
FL-014148,PNR-931729,2023-12-06,Iberia,Bogota,Miami,Economy,227.0,15.0,0,Noche Tardia,167.97
FL-010497,PNR-819122,2025-11-04,Avianca,Miami,Bogota,Economy,434.0,25.0,2,Madrugada,339.22
FL-019202,PNR-430968,2024-11-10,Iberia,Miami,Sao Paulo,Economy,207.0,16.0,1,Mañana,212.72
FL-016571,PNR-213969,2024-09-08,American Airlines,Bogota,Lima,Economy,45.0,35.0,2,Noche Tardia,151.87
FL-013024,PNR-151773,2025-03-06,Iberia,Santiago,Miami,Economy,136.0,2.0,0,Noche Tardia,172.83
FL-001942,PNR-352197,2024-01-09,Iberia,Buenos Aires,Bogota,Economy,338.0,2.0,1,Noche,302.92
FL-002058,PNR-805525,2025-07-21,Avianca,Lima,Madrid,Economy,136.0,7.0,2,Madrugada,101.89
FL-015013,PNR-983568,2023-07-09,American Airlines,Bogota,Buenos Aires,Economy,221.0,1.0,2,Noche,318.68
FL-014995,PNR-836108,2025-03-23,Iberia,Mexico City,Lima,Economy,98.0,10.0,0,Tarde,188.47
FL-002101,PNR-246353,2024-11-07,Avianca,Madrid,Mexico City,Economy,400.0,3.0,0,Noche,327.45
FL-017700,PNR-428003,2023-08-20,American Airlines,Santiago,Lima,Economy,218.0,11.0,1,Mañana,315.74
FL-009843,PNR-520651,2025-02-15,Avianca,Sao Paulo,Santiago,Economy,250.0,15.0,0,Noche,161.29
FL-006696,PNR-479030,2025-12-22,American Airlines,Santiago,Mexico City,Economy,345.0,6.0,1,Noche Tardia,345.0
FL-006008,PNR-987318,2024-06-30,American Airlines,Mexico City,Sao Paulo,Economy,325.0,2.0,2,Noche,421.32
FL-019735,PNR-749125,2024-10-25,Sky Airline,Buenos Aires,Madrid,Economy,243.0,16.0,1,Mañana,200.89
FL-007789,PNR-411443,2024-05-10,Iberia,Miami,Bogota,Economy,302.0,4.0,2,Noche Tardia,350.44
FL-003593,PNR-193611,2024-11-03,American Airlines,Bogota,Santiago,Economy,103.0,6.0,1,Noche Tardia,188.87
FL-014193,PNR-944778,2025-09-25,LATAM,Sao Paulo,Santiago,Economy,356.0,7.0,1,Noche Tardia,259.72
FL-003682,PNR-336972,2024-06-12,Avianca,Sao Paulo,Bogota,Economy,152.0,20.0,1,Tarde,120.27
FL-008716,PNR-214911,2025-12-26,Copa Airlines,Lima,Buenos Aires,Business,239.0,33.0,1,Tarde,760.42
FL-012110,PNR-580621,2025-05-02,American Airlines,Miami,Santiago,Economy,45.0,12.0,0,Madrugada,121.51
FL-009897,PNR-344437,2024-06-29,Copa Airlines,Mexico City,Sao Paulo,Economy,564.0,8.0,0,Madrugada,414.01
FL-005244,PNR-893938,2025-05-18,Iberia,Santiago,Buenos Aires,Economy,325.0,8.0,0,Noche Tardia,336.65
FL-014253,PNR-933973,2025-01-03,JetSmart,Bogota,Madrid,Premium Economy,120.0,46.0,1,Tarde,155.72
FL-008475,PNR-416584,2025-07-30,Copa Airlines,Buenos Aires,Sao Paulo,Economy,378.0,,0,Mañana,233.97
FL-000537,PNR-298572,2025-03-21,Copa Airlines,Sao Paulo,Bogota,Business,172.0,5.0,1,Noche,674.09
FL-004837,PNR-471656,2023-08-15,JetSmart,Sao Paulo,Lima,Economy,153.0,7.0,1,Madrugada,45.0
FL-019179,PNR-195563,2025-10-16,JetSmart,Mexico City,Lima,Economy,348.0,15.0,1,Mañana,155.94
FL-000169,PNR-111564,2025-04-29,Iberia,Santiago,Bogota,Business,131.0,19.0,1,Madrugada,697.85
FL-003663,PNR-127664,2025-02-15,American Airlines,Bogota,Madrid,Economy,210.0,77.0,0,Noche,129.26
FL-017538,PNR-127716,2024-09-19,LATAM,Sao Paulo,Miami,Premium Economy,266.0,8.0,0,Tarde,422.04
FL-001445,PNR-969285,2024-12-10,LATAM,Bogota,Madrid,Premium Economy,212.0,13.0,0,Tarde,356.3
FL-005681,PNR-585025,2025-06-05,Avianca,Bogota,Mexico City,Economy,132.0,13.0,1,Madrugada,170.17
FL-013266,PNR-212813,2025-02-08,JetSmart,Lima,Santiago,Economy,393.0,11.0,1,Mañana,199.58
FL-013291,PNR-435378,2025-10-28,LATAM,Miami,Bogota,Premium Economy,539.0,8.0,0,Noche,580.64
FL-015291,PNR-699983,2023-09-25,American Airlines,Madrid,Buenos Aires,Business,478.0,1.0,0,Tarde,803.07
FL-002291,PNR-842119,2024-09-21,Iberia,Miami,Santiago,Economy,243.0,6.0,1,Mañana,279.2
FL-009370,PNR-309567,2023-12-16,American Airlines,Miami,Lima,Economy,45.0,16.0,1,Mañana,183.76
FL-009036,PNR-978779,2025-08-13,American Airlines,Santiago,Buenos Aires,Economy,249.0,19.0,1,Mañana,359.7
FL-009319,PNR-899780,2023-10-09,Sky Airline,Santiago,Buenos Aires,Premium Economy,70.0,7.0,0,Noche Tardia,146.5
FL-015040,PNR-845662,2025-11-21,American Airlines,Sao Paulo,Lima,Economy,436.0,3.0,1,Tarde,436.82
FL-005559,PNR-902588,2025-09-05,Iberia,Miami,Buenos Aires,Economy,111.0,7.0,0,Tarde,174.1
FL-000322,PNR-459547,2024-02-05,LATAM,Miami,Mexico City,Business,45.0,13.0,0,Tarde,623.09
FL-011790,PNR-988629,2025-01-26,Copa Airlines,Miami,Santiago,Economy,190.0,2.0,1,Noche,163.15
FL-002904,PNR-892213,2025-08-01,Avianca,Bogota,Buenos Aires,Economy,319.0,15.0,0,Mañana,188.58
FL-005691,PNR-202650,2025-04-11,American Airlines,Sao Paulo,Bogota,Premium Economy,370.0,18.0,2,Mañana,524.14
FL-011142,PNR-119396,2024-02-10,Avianca,Bogota,Madrid,Economy,278.0,3.0,1,Madrugada,230.96
FL-019751,PNR-655002,2025-10-01,Avianca,Miami,Santiago,Economy,195.0,14.0,1,Noche Tardia,170.61
FL-010585,PNR-107446,2023-06-07,Avianca,Bogota,Sao Paulo,Economy,202.0,6.0,0,Mañana,131.59
FL-008478,PNR-473398,2024-04-14,Copa Airlines,Buenos Aires,Bogota,Economy,160.0,5.0,0,Tarde,107.06
FL-019723,PNR-242202,2025-03-18,Avianca,Buenos Aires,Sao Paulo,Economy,231.0,,1,Noche Tardia,207.31
FL-000677,PNR-645077,2025-03-18,JetSmart,Lima,Sao Paulo,Economy,382.0,28.0,1,Noche,139.31
FL-011814,PNR-427948,2024-04-08,Iberia,Miami,Lima,Premium Economy,220.0,9.0,0,Madrugada,402.6
FL-003519,PNR-415619,2023-10-23,American Airlines,Sao Paulo,Santiago,Economy,321.0,4.0,0,Noche Tardia,282.12
FL-018920,PNR-551343,2023-10-11,JetSmart,Madrid,Mexico City,Economy,153.0,12.0,1,Noche,64.11
FL-015020,PNR-839265,2023-08-12,American Airlines,Miami,Buenos Aires,Economy,110.0,33.0,1,Tarde,200.49
FL-009787,PNR-600112,2024-11-13,LATAM,Sao Paulo,Miami,Business,324.0,12.0,1,Mañana,760.51
FL-019578,PNR-483281,2023-12-06,Sky Airline,Santiago,Lima,Economy,284.0,4.0,2,Mañana,188.25
FL-005270,PNR-946415,2025-08-15,Copa Airlines,Mexico City,Bogota,Economy,,15.0,0,Tarde,290.0
FL-013137,PNR-765092,2023-06-09,LATAM,Mexico City,Bogota,Economy,264.0,44.0,0,Tarde,110.88
FL-003527,PNR-936429,2025-10-05,American Airlines,Buenos Aires,Bogota,Economy,352.0,16.0,0,Noche,346.96
FL-015634,PNR-494545,2023-10-24,American Airlines,Mexico City,Buenos Aires,Premium Economy,499.0,18.0,1,Tarde,586.69
FL-004555,PNR-879805,2023-11-12,Sky Airline,Miami,Santiago,Premium Economy,427.0,14.0,0,Noche Tardia,353.38
FL-017724,PNR-855457,2024-11-30,LATAM,Sao Paulo,Miami,Business,385.0,61.0,0,Madrugada,647.34
FL-006781,PNR-462475,2023-09-13,JetSmart,Bogota,Santiago,Economy,347.0,11.0,0,Mañana,145.64
FL-006794,PNR-271471,2025-03-01,Iberia,Madrid,Bogota,Economy,300.0,63.0,1,Noche Tardia,215.86
FL-015807,PNR-156821,2024-07-31,Avianca,Sao Paulo,Madrid,Premium Economy,45.0,3.0,0,Tarde,210.0
FL-013540,PNR-250594,2023-06-08,Copa Airlines,Buenos Aires,Mexico City,Economy,128.0,18.0,0,Mañana,79.86
FL-007533,PNR-560411,2025-05-20,Avianca,Buenos Aires,Madrid,Economy,167.0,3.0,0,Madrugada,197.6
FL-014707,PNR-124615,2024-01-31,Copa Airlines,Madrid,Lima,Economy,238.0,2.0,1,Madrugada,235.34
FL-006163,PNR-698333,2025-09-20,Sky Airline,Santiago,Miami,Premium Economy,167.0,1.0,0,Madrugada,336.1
FL-014839,PNR-174055,2023-06-26,Avianca,Miami,Buenos Aires,Economy,226.0,17.0,2,Noche,248.57
FL-006269,PNR-841832,2023-08-06,Avianca,Buenos Aires,Lima,Business,232.0,39.0,2,Noche,791.58
FL-013115,PNR-213755,2023-11-28,American Airlines,Santiago,Sao Paulo,Economy,483.0,36.0,0,Noche Tardia,289.59
FL-004905,PNR-430600,2025-07-18,Sky Airline,Miami,Lima,Premium Economy,236.0,20.0,0,Tarde,315.51
FL-004759,PNR-932609,2024-05-05,Copa Airlines,Mexico City,Buenos Aires,Economy,172.0,43.0,1,Madrugada,180.01
FL-002739,PNR-948105,2023-06-20,LATAM,Lima,Miami,Premium Economy,424.0,17.0,0,Noche,453.67
FL-013907,PNR-452460,2023-12-24,Avianca,Sao Paulo,Mexico City,Economy,451.0,14.0,0,Noche,310.31
FL-009404,PNR-908817,2023-10-11,Sky Airline,Santiago,Mexico City,Economy,212.0,6.0,0,Noche,99.46
FL-013735,PNR-960379,2024-06-17,Sky Airline,Santiago,Sao Paulo,Economy,45.0,18.0,0,Tarde,45.0
FL-005746,PNR-615330,2023-07-28,JetSmart,Miami,Mexico City,Business,331.0,1.0,0,Mañana,762.87
FL-016876,PNR-811397,2025-02-19,JetSmart,Sao Paulo,Lima,Economy,171.0,18.0,2,Noche Tardia,117.82
FL-008480,PNR-927760,2024-04-01,American Airlines,Madrid,Sao Paulo,Premium Economy,,41.0,0,Madrugada,296.96
FL-004236,PNR-131854,2024-02-16,Iberia,Miami,Bogota,Economy,295.0,23.0,0,Madrugada,231.07
FL-011728,PNR-251888,2023-08-14,Avianca,Bogota,Sao Paulo,Business,98.0,20.0,1,Mañana,636.49
FL-004418,PNR-302463,2023-12-06,Avianca,Santiago,Mexico City,Economy,544.0,24.0,0,Noche,357.2
FL-012215,PNR-482382,2025-06-23,Sky Airline,Bogota,Santiago,Economy,86.0,1.0,0,Noche,88.91
FL-000406,PNR-940934,2023-09-12,Copa Airlines,Madrid,Mexico City,Economy,199.0,17.0,1,Tarde,162.8
FL-006751,PNR-841826,2025-04-23,American Airlines,Mexico City,Madrid,Economy,137.0,0.0,0,Noche,170.72
FL-004484,PNR-646957,2025-02-09,LATAM,Buenos Aires,Sao Paulo,Premium Economy,147.0,4.0,0,Noche,366.52
FL-000694,PNR-532373,2023-09-22,Sky Airline,Buenos Aires,Sao Paulo,Economy,61.0,1.0,1,Mañana,95.89
FL-019114,PNR-187841,2023-08-11,Avianca,Buenos Aires,Santiago,Economy,290.0,21.0,1,Tarde,113.86
FL-006900,PNR-517597,2023-06-05,LATAM,Bogota,Santiago,Economy,148.0,1.0,0,Noche,148.84
FL-019836,PNR-661886,2025-04-05,Sky Airline,Santiago,Miami,Economy,378.0,9.0,1,Noche Tardia,311.14
FL-014098,PNR-934585,2023-07-07,Iberia,Madrid,Miami,Premium Economy,312.0,14.0,1,Madrugada,473.88
FL-019981,PNR-785189,2024-01-09,Copa Airlines,Buenos Aires,Lima,Economy,174.0,11.0,0,Tarde,203.83
FL-013836,PNR-284139,2023-06-15,Copa Airlines,Buenos Aires,Bogota,Economy,434.0,1.0,0,Madrugada,355.5
FL-008223,PNR-951242,2025-12-16,Copa Airlines,Madrid,Lima,Economy,251.0,5.0,2,Tarde,285.36
FL-004191,PNR-606927,2025-06-24,LATAM,Sao Paulo,Bogota,Economy,389.0,20.0,0,Noche Tardia,347.83
FL-004059,PNR-719035,2025-04-03,Sky Airline,Sao Paulo,Miami,Economy,273.0,6.0,0,Noche Tardia,184.9
FL-012138,PNR-814881,2023-12-17,JetSmart,Miami,Sao Paulo,Economy,171.0,8.0,0,Noche Tardia,51.79
FL-019362,PNR-974028,2024-11-14,Avianca,Santiago,Buenos Aires,Economy,356.0,37.0,1,Madrugada,223.54
FL-003515,PNR-919452,2024-10-23,Sky Airline,Bogota,Santiago,Economy,114.0,7.0,0,Tarde,89.61
FL-004868,PNR-932749,2023-07-12,JetSmart,Sao Paulo,Santiago,Economy,190.0,20.0,0,Noche,45.86
FL-007972,PNR-652786,2023-10-16,Sky Airline,Buenos Aires,Lima,Premium Economy,319.0,,2,Madrugada,466.14
FL-013410,PNR-795952,2023-10-30,Iberia,Bogota,Madrid,Business,45.0,3.0,1,Noche,702.01
FL-004169,PNR-408065,2024-07-27,Iberia,Miami,Buenos Aires,Economy,218.0,1.0,0,Tarde,288.01
FL-009024,PNR-207463,2025-05-14,American Airlines,Sao Paulo,Madrid,Economy,267.0,25.0,0,Tarde,209.97
FL-017960,PNR-168047,2024-02-24,JetSmart,Buenos Aires,Miami,Economy,311.0,7.0,2,Tarde,258.45
FL-018326,PNR-801703,2024-02-17,Sky Airline,Miami,Madrid,Economy,316.0,12.0,0,Noche Tardia,185.64
FL-003928,PNR-402843,2024-10-29,Sky Airline,Santiago,Lima,Economy,227.0,25.0,0,Mañana,45.0
FL-004219,PNR-286815,2025-09-11,Avianca,Buenos Aires,Bogota,Economy,330.0,30.0,2,Mañana,244.34
FL-014856,PNR-246258,2024-07-30,Sky Airline,Buenos Aires,Miami,Economy,117.0,1.0,1,Noche Tardia,45.0
FL-000977,PNR-704282,2024-02-05,JetSmart,Bogota,Lima,Premium Economy,149.0,7.0,1,Tarde,294.34
FL-010675,PNR-694466,2025-04-15,LATAM,Bogota,Madrid,Business,301.0,0.0,0,Noche,840.54
FL-004970,PNR-569290,2023-06-13,JetSmart,Lima,Santiago,Economy,280.0,12.0,0,Noche Tardia,122.56
FL-016223,PNR-850086,2025-06-25,Copa Airlines,Buenos Aires,Lima,Economy,510.0,32.0,0,Madrugada,309.53
FL-015737,PNR-887252,2024-01-30,Sky Airline,Mexico City,Lima,Premium Economy,382.0,10.0,0,Madrugada,376.81
FL-007834,PNR-758161,2024-02-03,JetSmart,Buenos Aires,Madrid,Economy,202.0,11.0,0,Noche,132.6
FL-003376,PNR-360990,2023-06-17,Sky Airline,Santiago,Mexico City,Economy,354.0,90.0,1,Madrugada,70.3
FL-018075,PNR-274952,2023-08-28,Avianca,Lima,Sao Paulo,Economy,345.0,21.0,2,Noche,311.51
FL-000846,PNR-878399,2024-09-05,LATAM,Miami,Sao Paulo,Economy,131.0,3.0,0,Madrugada,140.52
FL-004749,PNR-308690,2024-01-13,Copa Airlines,Miami,Sao Paulo,Economy,381.0,10.0,0,Mañana,281.77
FL-004392,PNR-634077,2024-04-25,Copa Airlines,Lima,Miami,Premium Economy,97.0,28.0,1,Tarde,247.19
FL-003796,PNR-851684,2023-12-01,JetSmart,Madrid,Bogota,Economy,272.0,38.0,0,Noche,45.0
FL-015351,PNR-125600,2024-02-09,Avianca,Bogota,Santiago,Business,327.0,6.0,1,Mañana,822.24
FL-019086,PNR-828925,2025-08-25,Sky Airline,Madrid,Sao Paulo,Economy,65.0,7.0,0,Noche,45.0
FL-017576,PNR-142132,2024-03-09,Avianca,Sao Paulo,Mexico City,Economy,286.0,1.0,1,Noche,269.92
FL-008996,PNR-914996,2025-05-01,JetSmart,Lima,Santiago,Economy,295.0,14.0,0,Madrugada,173.01
FL-018146,PNR-716796,2025-05-24,Iberia,Sao Paulo,Miami,Economy,545.0,12.0,0,Noche,328.22
FL-015181,PNR-661576,2024-04-25,Avianca,Bogota,Buenos Aires,Economy,45.0,78.0,1,Noche Tardia,58.08
FL-018519,PNR-735780,2025-10-10,LATAM,Lima,Bogota,Economy,447.0,20.0,2,Mañana,441.29
FL-005890,PNR-859302,2024-11-09,LATAM,Madrid,Miami,Premium Economy,319.0,,1,Noche Tardia,433.44
FL-003311,PNR-994497,2025-03-18,Avianca,Lima,Madrid,Business,338.0,37.0,2,Noche Tardia,843.36
FL-019605,PNR-276923,2023-10-03,American Airlines,Miami,Sao Paulo,Economy,348.0,4.0,1,Tarde,314.49
FL-013384,PNR-692762,2024-07-24,Avianca,Bogota,Miami,Economy,281.0,2.0,1,Tarde,233.89
FL-010715,PNR-552513,2024-05-11,JetSmart,Lima,Miami,Economy,457.0,28.0,0,Mañana,241.75
FL-009406,PNR-135880,2023-10-19,Copa Airlines,Madrid,Bogota,Business,334.0,13.0,0,Tarde,784.71
FL-009748,PNR-617049,2025-01-15,Copa Airlines,Mexico City,Bogota,Economy,166.0,2.0,2,Noche Tardia,298.94
FL-017926,PNR-238676,2025-09-05,Copa Airlines,Sao Paulo,Lima,Economy,163.0,11.0,0,Noche,139.9
FL-003365,PNR-348515,2023-06-17,Copa Airlines,Santiago,Bogota,Economy,179.0,4.0,0,Noche,214.06
FL-009625,PNR-637003,2025-02-19,Sky Airline,Mexico City,Madrid,Business,399.0,11.0,1,Noche Tardia,848.13
FL-007699,PNR-151852,2025-09-06,LATAM,Mexico City,Lima,Economy,237.0,19.0,1,Madrugada,203.23
FL-002214,PNR-831515,2024-02-05,Avianca,Lima,Bogota,Economy,237.0,8.0,1,Noche Tardia,193.47
FL-011372,PNR-425018,2023-11-28,American Airlines,Sao Paulo,Madrid,Economy,374.0,25.0,1,Madrugada,258.58
FL-011243,PNR-408737,2024-01-19,JetSmart,Santiago,Mexico City,Economy,357.0,21.0,0,Noche,103.02
FL-011834,PNR-645438,2025-01-22,American Airlines,Sao Paulo,Miami,Economy,73.0,22.0,1,Mañana,137.26
FL-011158,PNR-732540,2024-12-08,JetSmart,Madrid,Mexico City,Economy,254.0,21.0,1,Noche,108.85
FL-008257,PNR-887033,2024-06-23,American Airlines,Mexico City,Miami,Premium Economy,339.0,13.0,0,Tarde,551.19
FL-002921,PNR-358070,2025-02-02,Sky Airline,Lima,Sao Paulo,Economy,266.0,4.0,1,Madrugada,166.12
FL-019916,PNR-915583,2025-08-19,Sky Airline,Mexico City,Bogota,Economy,468.0,55.0,0,Tarde,154.5
FL-006412,PNR-923326,2024-06-10,JetSmart,Lima,Bogota,Economy,45.0,2.0,0,Noche Tardia,45.0
FL-010294,PNR-747935,2024-06-16,American Airlines,Lima,Mexico City,Business,99.0,2.0,1,Noche,768.2
FL-010853,PNR-331484,2023-06-23,LATAM,Madrid,Santiago,Premium Economy,95.0,30.0,0,Madrugada,314.16
FL-004904,PNR-986106,2024-11-03,Avianca,Mexico City,Buenos Aires,Economy,391.0,27.0,0,Madrugada,220.1
FL-014489,PNR-338304,2024-11-17,JetSmart,Bogota,Mexico City,Economy,420.0,31.0,1,Noche,235.88
FL-006071,PNR-792669,2025-01-20,American Airlines,Bogota,Mexico City,Economy,295.0,6.0,1,Noche Tardia,272.79
FL-015967,PNR-831324,2025-04-07,Sky Airline,Madrid,Santiago,Economy,386.0,13.0,1,Noche,210.29
FL-003935,PNR-720127,2025-05-20,American Airlines,Mexico City,Sao Paulo,Economy,124.0,2.0,1,Madrugada,180.95
FL-008180,PNR-791374,2025-10-04,American Airlines,Madrid,Sao Paulo,Economy,367.0,28.0,0,Noche Tardia,237.09
FL-014551,PNR-649143,2024-05-31,Iberia,Bogota,Santiago,Business,333.0,13.0,0,Mañana,828.46
FL-009699,PNR-245940,2025-08-12,Copa Airlines,Madrid,Santiago,Economy,59.0,4.0,2,Madrugada,148.51
FL-017730,PNR-531583,2024-02-10,Copa Airlines,Santiago,Miami,Economy,189.0,4.0,0,Madrugada,154.64
FL-009108,PNR-764006,2024-10-21,Sky Airline,Lima,Miami,Economy,141.0,22.0,2,Noche,167.31
FL-013908,PNR-960761,2025-12-26,Avianca,Buenos Aires,Lima,Economy,189.0,,0,Madrugada,118.11
FL-004957,PNR-532173,2025-01-24,Copa Airlines,Lima,Santiago,Economy,275.0,4.0,2,Mañana,291.3
FL-014813,PNR-464147,2025-06-21,Sky Airline,Buenos Aires,Santiago,Economy,298.0,3.0,0,Noche Tardia,144.28
FL-015862,PNR-813616,2024-07-26,American Airlines,Lima,Buenos Aires,Economy,417.0,9.0,1,Mañana,421.2
FL-015917,PNR-937964,2025-11-30,Avianca,Bogota,Mexico City,Economy,,8.0,2,Noche,168.4
FL-013517,PNR-375313,2023-10-02,American Airlines,Mexico City,Sao Paulo,Business,285.0,18.0,0,Mañana,773.68
FL-008164,PNR-825981,2025-02-23,Avianca,Sao Paulo,Buenos Aires,Economy,398.0,21.0,0,Madrugada,263.93
FL-013554,PNR-854067,2024-05-09,Copa Airlines,Mexico City,Buenos Aires,Economy,462.0,17.0,1,Noche,339.65
FL-006753,PNR-540864,2025-02-28,Avianca,Bogota,Mexico City,Economy,437.0,4.0,1,Noche,228.7
FL-005313,PNR-686743,2024-08-28,LATAM,Sao Paulo,Santiago,Economy,404.0,21.0,0,Mañana,229.36
FL-006700,PNR-855448,2025-02-26,LATAM,Miami,Buenos Aires,Economy,45.0,7.0,1,Noche,62.49
FL-001845,PNR-695519,2023-12-10,Avianca,Mexico City,Santiago,Economy,253.0,28.0,0,Noche,197.15
FL-019523,PNR-239640,2023-06-15,Avianca,Santiago,Lima,Economy,363.0,11.0,2,Noche Tardia,329.79
FL-015694,PNR-854183,2024-01-08,Iberia,Sao Paulo,Miami,Economy,244.0,3.0,0,Noche Tardia,285.85
FL-009883,PNR-370838,2023-07-13,JetSmart,Mexico City,Sao Paulo,Economy,278.0,9.0,0,Noche,61.36
FL-006115,PNR-843661,2025-07-02,Avianca,Miami,Mexico City,Economy,268.0,6.0,0,Madrugada,208.21
FL-016335,PNR-845217,2024-05-20,Sky Airline,Bogota,Mexico City,Business,304.0,5.0,1,Tarde,696.09
FL-002877,PNR-464041,2024-07-15,Avianca,Mexico City,Madrid,Economy,45.0,16.0,0,Tarde,45.0
FL-018597,PNR-146624,2025-01-13,American Airlines,Miami,Buenos Aires,Premium Economy,108.0,3.0,1,Noche Tardia,406.85
