block_id,internal_code,record_date,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,ocean_proximity,median_house_value
BLOCK-019130,57718,2022-12-20,2.973,22.0,5076.0,1289.0,2340,690.0,38.22,-115.98,<1H OCEAN,174520.0
BLOCK-007058,91322,2023-07-01,5.617,6.0,3167.0,942.0,3746,1048.0,39.16,-114.91,NEAR BAY,283591.0
BLOCK-004377,99974,2020-08-14,1.7175,8.0,6023.0,1279.0,1701,562.0,35.88,-114.37,<1H OCEAN,216226.0
BLOCK-017622,43111,2022-01-09,3.6308,42.0,1329.0,343.0,3192,894.0,34.21,-118.18,<1H OCEAN,243242.0
BLOCK-012291,26777,2024-03-05,1.6363,,1636.0,315.0,5525,1258.0,36.75,-119.77,<1H OCEAN,220197.0
BLOCK-006976,96046,2023-01-08,2.3538,9.0,1977.0,577.0,3423,1333.0,32.73,-114.3,<1H OCEAN,199622.0
BLOCK-017452,29029,2023-11-28,6.5188,,2022.0,,5567,1593.0,37.5,-120.81,<1H OCEAN,388893.0
BLOCK-018905,32495,2023-05-01,1.812,43.0,2420.0,683.0,189,47.0,39.86,-119.63,INLAND,99353.0
BLOCK-010439,94364,2020-05-26,4.1593,51.0,4095.0,880.0,2540,964.0,39.08,-123.37,<1H OCEAN,275926.0
BLOCK-005712,49945,2024-12-23,9.5195,34.0,129.0,20.0,333,99.0,41.15,-116.87,INLAND,423209.0
BLOCK-007640,71629,2021-05-13,4.0227,44.0,5788.0,1038.0,4345,1650.0,39.95,-124.14,INLAND,176211.0
BLOCK-001249,89259,2021-01-11,2.3126,7.0,2836.0,444.0,2039,604.0,32.81,-115.64,<1H OCEAN,154209.0
BLOCK-016961,44760,2024-08-15,2.1214,30.0,4733.0,1105.0,3096,1137.0,35.71,-115.19,NEAR BAY,163380.0
BLOCK-018915,81964,2021-04-22,2.0479,39.0,7776.0,2020.0,5813,1875.0,38.11,-115.28,INLAND,92768.0
BLOCK-002218,17934,2024-01-25,1.9722,40.0,3882.0,710.0,3139,862.0,35.75,-118.4,<1H OCEAN,185317.0
BLOCK-014959,18001,2021-10-06,4.6679,36.0,1846.0,483.0,2275,644.0,35.02,-116.55,<1H OCEAN,323323.0
BLOCK-018150,73391,2024-05-17,2.4274,11.0,4597.0,932.0,3996,1138.0,36.05,-117.5,NEAR OCEAN,192539.0
BLOCK-016549,43131,2021-04-26,2.9845,8.0,3224.0,839.0,3736,984.0,34.49,-120.91,NEAR OCEAN,230750.0
BLOCK-017037,36834,2023-03-29,3.6096,9.0,5965.0,973.0,2065,515.0,36.98,-123.05,<1H OCEAN,310933.0
BLOCK-016991,67884,2020-11-30,4.3862,11.0,6441.0,1432.0,2444,695.0,36.09,-121.05,<1H OCEAN,271024.0
BLOCK-012741,44227,2023-10-28,1.0667,49.0,1313.0,284.0,5030,1231.0,39.76,-114.55,INLAND,48562.0
BLOCK-015325,97241,2023-07-15,1.7822,43.0,4470.0,1198.0,5391,1246.0,41.54,-123.31,INLAND,40220.0
BLOCK-009778,59937,2022-12-11,1.5675,10.0,4332.0,1095.0,3209,847.0,35.21,-114.22,INLAND,95454.0
BLOCK-006334,22884,2024-02-03,1.3175,8.0,7756.0,1414.0,2387,648.0,33.17,-116.81,INLAND,127601.0
BLOCK-004549,93681,2021-09-22,2.6363,34.0,5511.0,,2599,608.0,32.85,-124.24,INLAND,160362.0
BLOCK-013061,80816,2023-10-16,2.2854,4.0,2354.0,675.0,3138,946.0,40.42,-122.45,<1H OCEAN,219345.0
BLOCK-007044,29774,2024-11-13,3.031,27.0,6480.0,1321.0,3945,1406.0,33.36,-118.79,<1H OCEAN,209651.0
BLOCK-013195,57538,2020-02-03,2.6938,36.0,778.0,216.0,4651,1486.0,41.57,-114.68,NEAR OCEAN,198804.0
BLOCK-010809,99903,2023-05-09,1.1612,9.0,4920.0,1012.0,560,178.0,32.82,-123.74,NEAR BAY,105192.0
BLOCK-002354,19337,2023-05-01,5.7541,6.0,4179.0,733.0,3523,1057.0,40.36,-124.08,NEAR OCEAN,317435.0
BLOCK-010227,67866,2020-06-05,5.2827,9.0,5480.0,1269.0,2364,811.0,33.37,-123.06,<1H OCEAN,254217.0
BLOCK-009242,87179,2023-05-24,8.4947,27.0,4608.0,771.0,2573,833.0,39.14,-119.8,<1H OCEAN,437191.0
BLOCK-016617,36397,2024-03-04,1.3543,15.0,3048.0,817.0,3974,897.0,35.8,-119.11,<1H OCEAN,237140.0
BLOCK-005327,46837,2020-07-25,2.4617,36.0,1421.0,,2321,542.0,35.26,-116.35,INLAND,136289.0
BLOCK-001434,60157,2022-03-09,4.0206,47.0,7387.0,1892.0,3326,1144.0,35.59,-119.62,<1H OCEAN,232501.0
BLOCK-000264,82712,2021-04-24,4.4515,39.0,134.0,28.0,1157,354.0,32.58,-115.9,NEAR OCEAN,249387.0
BLOCK-008324,78109,2020-11-26,3.0356,23.0,1480.0,426.0,5309,1358.0,40.98,-118.59,<1H OCEAN,278114.0
BLOCK-018651,10040,2021-10-21,4.0141,36.0,524.0,113.0,4974,1163.0,34.16,-121.88,<1H OCEAN,269693.0
BLOCK-014557,77879,2020-04-25,1.9364,,2824.0,529.0,5042,1437.0,35.54,-120.65,INLAND,117112.0
BLOCK-010899,45732,2020-02-24,,19.0,1458.0,354.0,264,59.0,40.71,-116.33,INLAND,99407.0
BLOCK-017792,81848,2022-12-28,3.9132,10.0,3171.0,872.0,3056,1182.0,34.94,-119.13,INLAND,199758.0
BLOCK-016238,50871,2020-06-25,4.3171,27.0,7119.0,1294.0,1986,563.0,40.55,-118.21,INLAND,204391.0
BLOCK-006347,89952,2024-01-28,1.8897,24.0,2183.0,373.0,854,290.0,34.22,-118.57,INLAND,35133.0
BLOCK-008584,77877,2021-02-12,2.3069,42.0,4952.0,1232.0,4178,1201.0,36.23,-117.83,<1H OCEAN,156610.0
BLOCK-003378,98428,2022-12-16,1.8969,4.0,6221.0,1805.0,5657,1461.0,33.04,-120.6,<1H OCEAN,180994.0
BLOCK-018395,96238,2021-01-13,2.0569,36.0,593.0,112.0,3661,1246.0,33.21,-114.98,NEAR OCEAN,147208.0
BLOCK-009734,36605,2021-10-07,6.6475,45.0,2194.0,613.0,4781,1649.0,38.29,-121.96,NEAR BAY,290293.0
BLOCK-008620,70251,2021-07-13,3.154,23.0,7009.0,1718.0,2262,728.0,41.06,-116.2,<1H OCEAN,256130.0
BLOCK-001437,89570,2020-05-08,1.5353,41.0,6170.0,1592.0,2424,768.0,39.09,-120.74,INLAND,93611.0
BLOCK-016261,57836,2022-03-16,3.9749,32.0,3025.0,457.0,619,150.0,40.62,-119.84,<1H OCEAN,259387.0
BLOCK-007960,51704,2023-06-25,3.4466,20.0,207.0,,4026,1005.0,32.6,-116.46,<1H OCEAN,212387.0
BLOCK-013573,16840,2021-05-31,5.4462,38.0,3964.0,730.0,4318,1155.0,33.51,-124.35,NEAR BAY,228992.0
BLOCK-004692,50450,2024-09-05,5.8446,13.0,1937.0,520.0,5511,1300.0,33.32,-118.24,NEAR BAY,249717.0
BLOCK-007441,72991,2021-02-11,2.7014,9.0,5274.0,1361.0,5506,1346.0,41.48,-122.31,INLAND,178016.0
BLOCK-006255,72706,2024-03-06,8.4555,48.0,7601.0,1602.0,3327,888.0,33.77,-114.66,NEAR BAY,352653.0
BLOCK-018307,94118,2022-02-10,2.2981,23.0,5731.0,1119.0,2443,629.0,39.91,-115.24,INLAND,145690.0
BLOCK-008594,19353,2024-10-18,6.7385,20.0,1386.0,325.0,1662,402.0,32.91,-122.17,<1H OCEAN,328492.0
BLOCK-018480,83344,2023-09-14,4.2301,6.0,2321.0,532.0,1345,480.0,41.18,-115.09,INLAND,177449.0
BLOCK-014044,74788,2022-02-24,1.6004,34.0,1278.0,382.0,3638,916.0,35.03,-119.47,<1H OCEAN,154598.0
BLOCK-000065,35710,2021-01-01,1.7207,27.0,1578.0,411.0,720,188.0,35.18,-122.36,INLAND,81866.0
BLOCK-013572,37012,2020-05-02,1.0666,51.0,2339.0,401.0,377,143.0,36.02,-121.75,<1H OCEAN,126769.0
BLOCK-016404,32347,2023-03-05,3.5979,39.0,4278.0,1212.0,5618,1408.0,37.28,-114.21,<1H OCEAN,304685.0
BLOCK-018167,96105,2024-08-09,2.9589,19.0,7162.0,1092.0,3108,966.0,38.1,-116.54,INLAND,153989.0
BLOCK-006185,68215,2023-02-04,6.1364,12.0,7869.0,1620.0,5507,1350.0,34.88,-115.1,<1H OCEAN,384939.0
BLOCK-015019,55854,2023-08-19,2.0206,20.0,7435.0,1158.0,3123,1175.0,35.41,-123.1,<1H OCEAN,241525.0
BLOCK-002865,85337,2021-12-25,2.5306,33.0,786.0,133.0,3059,1074.0,40.97,-122.71,<1H OCEAN,188428.0
BLOCK-014008,83559,2024-11-25,1.2959,10.0,7268.0,1486.0,3846,1037.0,37.62,-122.28,<1H OCEAN,212179.0
BLOCK-018035,73361,2023-05-12,4.4991,9.0,4516.0,,4242,1162.0,39.14,-116.44,<1H OCEAN,288916.0
BLOCK-005113,70690,2023-06-08,1.3824,47.0,3546.0,597.0,3930,1242.0,38.42,-122.48,<1H OCEAN,134806.0
BLOCK-004408,42125,2024-12-19,3.4786,20.0,3438.0,614.0,3968,1189.0,32.72,-115.51,<1H OCEAN,240970.0
BLOCK-006025,11509,2024-08-19,3.296,15.0,3355.0,552.0,4543,1495.0,37.05,-121.5,NEAR BAY,153233.0
BLOCK-009402,79328,2024-06-22,4.7336,19.0,7524.0,1177.0,1343,413.0,35.95,-117.87,<1H OCEAN,257980.0
BLOCK-006890,21473,2020-06-02,2.0131,26.0,4121.0,1018.0,2119,493.0,40.89,-114.32,<1H OCEAN,151145.0
BLOCK-007512,49004,2020-08-19,,39.0,4491.0,776.0,357,130.0,34.5,-119.59,INLAND,116563.0
BLOCK-001421,94121,2023-02-18,3.3409,10.0,4758.0,1183.0,4803,1124.0,40.49,-118.68,INLAND,147708.0
BLOCK-011965,68933,2023-02-08,2.7798,31.0,4494.0,903.0,4151,1354.0,36.4,-115.82,<1H OCEAN,229460.0
BLOCK-019513,37035,2024-11-04,3.3882,27.0,6395.0,1442.0,1694,383.0,41.62,-118.69,INLAND,131921.0
BLOCK-018194,20713,2024-07-23,2.4253,29.0,2009.0,590.0,926,298.0,34.81,-114.32,INLAND,156758.0
BLOCK-008000,26897,2020-03-07,,9.0,4398.0,783.0,1880,640.0,41.95,-119.84,NEAR OCEAN,173013.0
BLOCK-007102,80724,2023-01-15,,8.0,3240.0,492.0,955,321.0,37.58,-115.09,INLAND,133489.0
BLOCK-004349,78105,2022-02-27,1.0868,10.0,2782.0,,5723,2282.0,38.72,-116.48,INLAND,112817.0
BLOCK-001660,99861,2022-02-16,3.3456,50.0,692.0,104.0,4721,1079.0,39.66,-123.41,NEAR BAY,183844.0
BLOCK-000073,84517,2022-12-06,1.4984,19.0,2622.0,,3625,910.0,34.36,-123.07,NEAR BAY,119461.0
BLOCK-001843,19987,2023-03-31,6.0158,51.0,5774.0,1304.0,3145,1141.0,40.12,-118.89,NEAR OCEAN,313619.0
BLOCK-000770,61719,2024-11-27,1.6803,34.0,2732.0,471.0,357,134.0,35.23,-114.11,INLAND,68754.0
BLOCK-017074,47839,2020-01-06,3.5843,50.0,1181.0,236.0,1960,753.0,41.87,-121.41,INLAND,137730.0
BLOCK-001285,76894,2021-02-28,1.1787,11.0,3541.0,696.0,2941,1111.0,32.58,-121.22,INLAND,107010.0
BLOCK-017517,32483,2020-06-10,3.0799,41.0,4081.0,,3173,883.0,33.55,-119.54,<1H OCEAN,240419.0
BLOCK-009755,12675,2023-03-28,2.9797,14.0,4357.0,874.0,585,188.0,36.34,-120.68,INLAND,157193.0
BLOCK-001941,27081,2023-02-10,1.5253,10.0,1932.0,560.0,2517,578.0,37.47,-117.61,NEAR BAY,122753.0
BLOCK-019054,53041,2020-07-05,3.272,24.0,1963.0,529.0,4789,1390.0,34.47,-115.74,<1H OCEAN,191210.0
BLOCK-000924,37460,2020-10-03,2.0003,12.0,5665.0,918.0,1699,378.0,36.57,-120.03,INLAND,118210.0
BLOCK-008265,18936,2024-12-22,1.9159,36.0,2842.0,829.0,2616,986.0,37.44,-117.38,INLAND,111553.0
BLOCK-003397,20103,2022-10-04,1.9525,15.0,3027.0,776.0,5283,1274.0,34.73,-115.32,ISLAND,260714.0
BLOCK-011612,52547,2024-02-26,5.1647,15.0,4095.0,734.0,5914,1725.0,40.86,-119.4,NEAR OCEAN,216267.0
BLOCK-005064,93586,2024-06-05,,41.0,4232.0,653.0,2999,732.0,37.63,-119.71,NEAR OCEAN,160444.0
BLOCK-019747,17593,2020-06-23,3.5826,4.0,2853.0,664.0,1424,433.0,39.0,-121.91,<1H OCEAN,258614.0
BLOCK-004027,14723,2022-07-02,3.1808,30.0,4933.0,1309.0,3597,859.0,39.31,-117.34,NEAR BAY,150768.0
BLOCK-017687,46736,2021-11-19,1.4128,8.0,5925.0,1734.0,930,212.0,38.81,-116.85,INLAND,87024.0
BLOCK-017333,51181,2021-12-20,2.7275,29.0,5581.0,1515.0,5748,1894.0,35.84,-119.12,INLAND,168124.0
BLOCK-015209,97567,2021-10-03,1.3872,37.0,5497.0,1058.0,335,117.0,37.94,-116.62,<1H OCEAN,190093.0
BLOCK-005897,28140,2020-11-01,2.5843,16.0,1667.0,454.0,2876,966.0,36.28,-120.85,NEAR BAY,113449.0
BLOCK-017277,25207,2024-12-09,3.497,3.0,431.0,104.0,4423,1569.0,33.59,-122.86,INLAND,191030.0
BLOCK-003963,56125,2023-09-11,3.9161,32.0,5161.0,783.0,3150,1204.0,33.12,-114.13,INLAND,181183.0
BLOCK-003937,47350,2022-06-14,3.1122,46.0,6800.0,1771.0,3731,1175.0,39.24,-119.88,<1H OCEAN,286269.0
BLOCK-016745,69855,2023-10-20,3.6903,19.0,1359.0,363.0,3179,1034.0,34.45,-115.26,INLAND,157940.0
BLOCK-010011,55366,2020-05-27,4.9723,3.0,7697.0,1684.0,3275,1124.0,35.01,-121.07,NEAR OCEAN,304035.0
BLOCK-001110,47206,2023-07-18,3.5041,23.0,7863.0,1273.0,2692,948.0,37.45,-124.21,<1H OCEAN,255433.0
BLOCK-004414,69660,2020-01-04,2.9016,37.0,6013.0,1141.0,2038,673.0,36.38,-123.52,<1H OCEAN,271198.0
BLOCK-012928,61193,2020-09-02,1.9249,2.0,4575.0,1196.0,512,117.0,32.77,-122.23,<1H OCEAN,199341.0
BLOCK-019475,62803,2021-07-21,2.4673,13.0,5267.0,859.0,1974,736.0,36.61,-123.92,<1H OCEAN,252319.0
BLOCK-012724,11123,2022-07-11,3.3049,8.0,5949.0,1325.0,2345,643.0,34.51,-123.65,<1H OCEAN,252920.0
BLOCK-003146,43144,2023-01-11,4.2414,26.0,7244.0,,2039,458.0,40.43,-118.05,INLAND,160803.0
BLOCK-001377,64966,2022-01-09,2.0855,33.0,2026.0,563.0,757,221.0,33.38,-121.42,INLAND,102996.0
BLOCK-017416,74592,2022-01-05,4.5047,34.0,7487.0,1668.0,2027,509.0,33.51,-119.93,<1H OCEAN,270457.0
BLOCK-007507,79109,2020-03-26,2.4481,27.0,3848.0,706.0,3085,1141.0,34.51,-120.56,INLAND,116383.0
BLOCK-000144,37717,2023-01-09,2.0587,9.0,6317.0,956.0,1554,579.0,40.75,-122.98,INLAND,122997.0
BLOCK-006192,58067,2022-07-30,3.5278,41.0,5178.0,983.0,5321,1290.0,40.42,-121.83,INLAND,192412.0
BLOCK-003514,92449,2024-04-26,1.2324,,1179.0,312.0,1238,320.0,35.76,-115.84,NEAR BAY,94136.0
BLOCK-019972,29766,2021-09-28,7.9625,13.0,2951.0,548.0,1415,317.0,36.93,-119.27,<1H OCEAN,457742.0
BLOCK-007272,62044,2023-01-07,5.3481,5.0,1653.0,254.0,1131,327.0,38.51,-117.54,NEAR OCEAN,261780.0
BLOCK-006071,48680,2022-05-31,1.6317,19.0,6947.0,1958.0,4468,1154.0,33.33,-123.42,<1H OCEAN,190315.0
BLOCK-013326,96346,2022-08-05,1.4029,,5712.0,1216.0,3194,1173.0,40.94,-118.6,INLAND,65132.0
BLOCK-015389,74395,2020-02-27,5.1302,13.0,2009.0,517.0,5467,1424.0,34.77,-118.36,<1H OCEAN,291784.0
BLOCK-010581,96519,2020-11-11,1.6552,,3282.0,604.0,5060,1983.0,41.48,-114.94,<1H OCEAN,177992.0
BLOCK-013795,48683,2023-02-25,3.4894,45.0,6861.0,1897.0,5694,1270.0,39.07,-119.74,NEAR OCEAN,176525.0
BLOCK-012810,81867,2022-12-20,2.112,46.0,1527.0,351.0,1217,344.0,41.48,-118.15,<1H OCEAN,183304.0
BLOCK-001830,62953,2023-12-06,2.6014,2.0,7520.0,1223.0,2670,866.0,39.57,-115.08,NEAR OCEAN,184968.0
BLOCK-004181,83187,2021-02-23,6.1825,25.0,6572.0,1867.0,4614,1470.0,38.53,-123.67,<1H OCEAN,346324.0
BLOCK-017934,75810,2020-12-03,2.9802,,7734.0,1612.0,5861,1488.0,39.73,-117.34,NEAR OCEAN,210238.0
BLOCK-016914,45995,2022-05-15,6.3012,38.0,5983.0,1368.0,4696,1172.0,38.44,-114.97,INLAND,282204.0
BLOCK-005957,47819,2022-09-06,4.9496,40.0,1587.0,359.0,2623,994.0,39.37,-114.06,INLAND,241029.0
BLOCK-012104,75234,2024-03-04,3.6555,40.0,4552.0,872.0,977,312.0,40.47,-115.98,INLAND,165463.0
BLOCK-011518,40406,2023-04-09,4.157,51.0,1134.0,205.0,111,38.0,36.99,-123.81,<1H OCEAN,320073.0
BLOCK-001055,53830,2024-03-09,3.4539,48.0,2888.0,717.0,5925,1492.0,39.84,-122.22,INLAND,191201.0
BLOCK-015612,44679,2021-10-21,2.4412,35.0,5338.0,1111.0,160,58.0,34.27,-123.76,<1H OCEAN,209293.0
BLOCK-000594,54053,2020-04-07,4.0968,,2416.0,448.0,3071,695.0,35.41,-123.82,INLAND,145032.0
BLOCK-010319,55977,2023-04-13,6.1967,31.0,396.0,108.0,5560,2110.0,35.38,-120.54,<1H OCEAN,319369.0
BLOCK-001525,32695,2020-07-29,4.6811,16.0,3064.0,496.0,1837,544.0,37.12,-122.38,<1H OCEAN,339834.0
BLOCK-009658,65355,2020-03-08,3.8501,24.0,4941.0,1309.0,1850,420.0,36.08,-120.85,<1H OCEAN,331516.0
BLOCK-005824,32562,2021-04-20,6.7881,46.0,7867.0,1818.0,4082,1604.0,35.06,-122.37,<1H OCEAN,406490.0
BLOCK-005154,67690,2022-07-25,0.9304,,2867.0,479.0,862,227.0,41.38,-119.25,INLAND,123217.0
BLOCK-018100,43565,2023-05-19,2.7301,51.0,2806.0,545.0,2332,844.0,36.04,-115.06,<1H OCEAN,218003.0
BLOCK-016434,25252,2023-05-14,,2.0,3178.0,733.0,4023,926.0,37.89,-123.6,<1H OCEAN,310805.0
BLOCK-015967,79081,2021-11-10,6.7644,28.0,2269.0,481.0,2062,494.0,32.58,-115.23,<1H OCEAN,354543.0
BLOCK-017113,71807,2023-12-14,1.8617,13.0,3990.0,929.0,1126,259.0,36.67,-119.65,NEAR BAY,112642.0
BLOCK-010826,81902,2020-04-07,1.7178,45.0,487.0,140.0,1352,427.0,36.86,-115.25,<1H OCEAN,139450.0
BLOCK-000761,98668,2021-04-28,1.1047,6.0,1123.0,181.0,3897,1307.0,35.2,-119.05,INLAND,145134.0
BLOCK-007824,51290,2021-03-16,2.8756,41.0,2088.0,549.0,3303,1269.0,32.84,-120.21,<1H OCEAN,226046.0
BLOCK-015205,26609,2020-08-18,4.1155,36.0,2021.0,326.0,1513,503.0,40.95,-118.65,NEAR BAY,155032.0
BLOCK-012513,69374,2021-10-21,2.191,40.0,4636.0,780.0,1169,341.0,36.54,-122.97,NEAR OCEAN,129646.0
BLOCK-018064,80484,2024-10-22,3.686,44.0,3693.0,794.0,2771,792.0,38.83,-122.99,<1H OCEAN,203923.0
BLOCK-000081,58114,2024-12-21,3.9606,5.0,2267.0,670.0,480,171.0,34.83,-124.02,NEAR BAY,234391.0
BLOCK-007042,71177,2024-05-01,4.0376,48.0,7471.0,1311.0,405,137.0,38.49,-117.46,INLAND,153254.0
BLOCK-009423,55281,2024-02-23,5.4646,22.0,3723.0,895.0,4353,1704.0,34.31,-115.41,INLAND,248418.0
BLOCK-008724,98703,2024-06-17,4.0633,4.0,496.0,83.0,3464,799.0,38.78,-120.97,<1H OCEAN,293657.0
BLOCK-000958,26746,2020-04-03,6.1861,,3713.0,979.0,4043,931.0,41.39,-120.95,<1H OCEAN,336940.0
BLOCK-008664,27866,2022-12-10,6.5103,39.0,1983.0,403.0,3010,852.0,39.18,-117.22,INLAND,261223.0
BLOCK-006609,93033,2024-02-04,2.312,6.0,4628.0,943.0,2275,543.0,37.15,-120.07,NEAR OCEAN,179553.0
BLOCK-016242,51622,2023-11-26,2.1023,28.0,5873.0,1560.0,2572,574.0,41.57,-118.56,<1H OCEAN,191007.0
BLOCK-010430,60681,2024-11-16,1.8457,38.0,4427.0,884.0,1925,741.0,38.94,-120.4,INLAND,55861.0
BLOCK-007238,88281,2021-11-05,2.0674,45.0,3898.0,736.0,2942,1008.0,35.9,-120.21,INLAND,88145.0
BLOCK-010614,12678,2021-02-15,3.2763,16.0,2058.0,498.0,5576,1689.0,41.52,-124.24,NEAR OCEAN,265743.0
BLOCK-015819,42945,2021-08-10,1.649,13.0,3062.0,873.0,2978,681.0,36.69,-123.81,<1H OCEAN,180516.0
BLOCK-003954,30607,2021-08-20,5.5782,4.0,6681.0,1448.0,2067,748.0,39.53,-117.81,NEAR BAY,243479.0
BLOCK-004403,43324,2021-03-31,2.4305,17.0,3596.0,611.0,1420,325.0,40.9,-119.08,INLAND,148077.0
BLOCK-019506,43909,2021-12-21,1.2231,6.0,2679.0,526.0,4769,1621.0,41.37,-122.32,INLAND,44597.0
BLOCK-018149,98982,2021-08-24,1.6137,38.0,4870.0,,446,109.0,34.09,-115.8,<1H OCEAN,136367.0
BLOCK-004511,15834,2020-10-30,1.9077,13.0,412.0,81.0,5978,1532.0,37.6,-123.36,INLAND,96644.0
BLOCK-016099,77069,2020-07-29,2.5634,35.0,3945.0,914.0,2544,602.0,35.62,-115.39,<1H OCEAN,197092.0
BLOCK-006857,93560,2020-01-26,3.6062,26.0,4413.0,739.0,3045,782.0,35.57,-116.33,<1H OCEAN,237464.0
BLOCK-005353,48710,2020-11-06,2.009,15.0,4527.0,1121.0,5038,1233.0,39.14,-116.85,INLAND,130361.0
BLOCK-004587,14073,2020-06-26,3.4333,,226.0,43.0,1412,370.0,41.82,-119.91,INLAND,181168.0
BLOCK-016638,97783,2021-08-29,2.7074,19.0,6836.0,1559.0,175,51.0,34.19,-116.48,NEAR BAY,161993.0
BLOCK-015701,39445,2023-09-30,5.3928,1.0,3205.0,529.0,5465,1927.0,38.58,-118.17,INLAND,248307.0
BLOCK-014592,56716,2023-12-21,3.0734,6.0,3960.0,866.0,540,201.0,38.36,-122.18,INLAND,173330.0
BLOCK-014059,98244,2021-11-19,3.7614,26.0,5656.0,1689.0,301,114.0,38.67,-122.15,<1H OCEAN,275168.0
BLOCK-017199,12634,2024-01-04,4.789,20.0,1225.0,334.0,1310,322.0,36.42,-119.66,<1H OCEAN,295930.0
BLOCK-011558,37440,2020-11-23,1.9734,22.0,4405.0,1235.0,123,31.0,40.62,-123.04,INLAND,64472.0
BLOCK-003724,28831,2023-04-26,2.3755,31.0,2808.0,839.0,3907,1328.0,39.26,-119.74,NEAR OCEAN,220723.0
BLOCK-001264,65149,2024-09-13,3.3868,28.0,7693.0,2232.0,4295,1075.0,32.77,-116.66,INLAND,151797.0
BLOCK-004867,79895,2021-12-08,2.7389,50.0,5901.0,1681.0,1260,324.0,34.55,-120.9,INLAND,167991.0
BLOCK-012684,70866,2023-01-09,,49.0,5137.0,1351.0,73,22.0,37.71,-120.41,<1H OCEAN,237802.0
BLOCK-007255,35485,2020-11-10,2.2574,41.0,3611.0,817.0,2280,571.0,33.19,-119.83,INLAND,148473.0
BLOCK-013557,86131,2021-04-05,2.9453,3.0,846.0,214.0,3406,785.0,39.15,-116.05,<1H OCEAN,251328.0
BLOCK-009982,22233,2022-12-26,3.2511,39.0,1247.0,246.0,2504,971.0,33.46,-122.14,NEAR OCEAN,210381.0
BLOCK-013906,43513,2024-10-07,5.2746,42.0,3129.0,565.0,789,207.0,36.61,-122.81,<1H OCEAN,340441.0
BLOCK-004374,67936,2021-02-13,3.5815,49.0,1747.0,468.0,4085,1246.0,36.27,-120.22,<1H OCEAN,214353.0
BLOCK-004087,45242,2022-04-23,2.8818,9.0,3226.0,514.0,4710,1371.0,32.98,-119.51,<1H OCEAN,209823.0
BLOCK-015910,65392,2023-04-16,3.4445,30.0,2868.0,606.0,4242,1075.0,34.66,-118.03,<1H OCEAN,269796.0
BLOCK-013100,68889,2023-01-06,1.4829,33.0,984.0,165.0,1071,428.0,40.24,-124.04,INLAND,99483.0
BLOCK-001897,45901,2021-04-07,3.6756,5.0,1679.0,473.0,3414,880.0,38.89,-120.83,<1H OCEAN,242548.0
BLOCK-016550,39631,2022-02-11,2.6695,31.0,2431.0,575.0,3581,998.0,32.99,-117.4,INLAND,146430.0
BLOCK-007416,63259,2022-11-25,1.9195,,6780.0,1965.0,5901,1834.0,41.52,-120.64,INLAND,79491.0
BLOCK-017722,17669,2024-11-28,2.5551,7.0,5252.0,1544.0,1411,410.0,34.02,-121.29,NEAR BAY,167332.0
BLOCK-015405,74264,2023-12-06,,12.0,7190.0,1512.0,3968,955.0,40.54,-123.29,<1H OCEAN,182664.0
BLOCK-015803,72683,2022-10-01,2.0787,30.0,5492.0,1117.0,3627,1120.0,40.08,-117.6,<1H OCEAN,253568.0
BLOCK-002529,96545,2023-01-31,2.6364,23.0,3265.0,866.0,3821,1038.0,35.06,-124.22,NEAR BAY,117381.0
BLOCK-015250,28300,2022-04-07,2.0059,38.0,5975.0,1477.0,1411,460.0,33.67,-122.15,<1H OCEAN,186776.0
BLOCK-008104,80766,2020-06-18,,7.0,838.0,138.0,1690,579.0,35.39,-121.17,INLAND,73672.0
BLOCK-006922,26643,2021-09-29,4.2865,40.0,585.0,145.0,4130,1128.0,35.17,-114.23,INLAND,247247.0
BLOCK-008907,74199,2021-04-18,,23.0,947.0,216.0,3985,1320.0,36.83,-123.21,NEAR OCEAN,161817.0
BLOCK-000660,21966,2021-04-03,2.6803,5.0,5400.0,1270.0,5897,1510.0,37.07,-115.45,<1H OCEAN,275441.0
BLOCK-011693,81836,2020-12-13,1.515,46.0,5895.0,1222.0,5994,1545.0,33.44,-122.66,INLAND,50517.0
BLOCK-008744,38740,2023-03-14,,41.0,745.0,188.0,3067,683.0,40.07,-123.64,INLAND,127600.0
BLOCK-001118,47800,2022-08-24,2.6584,9.0,5331.0,826.0,5723,1455.0,40.53,-116.56,NEAR BAY,133207.0
BLOCK-001287,60826,2024-09-12,1.5842,49.0,3656.0,721.0,1218,420.0,33.04,-116.71,INLAND,120243.0
BLOCK-006204,68757,2020-07-16,0.798,12.0,4004.0,828.0,670,267.0,40.85,-120.33,<1H OCEAN,143971.0
BLOCK-017509,18685,2022-07-10,4.2465,37.0,2726.0,554.0,4374,1188.0,41.74,-114.84,INLAND,194365.0
BLOCK-007358,39964,2024-06-16,4.5616,13.0,1327.0,271.0,2073,734.0,34.25,-119.05,<1H OCEAN,273139.0
BLOCK-002316,83005,2020-10-11,2.3774,5.0,769.0,139.0,5474,1789.0,33.37,-120.46,<1H OCEAN,202925.0
BLOCK-001417,55830,2021-10-22,2.7394,2.0,7778.0,2252.0,4526,1173.0,33.58,-116.9,<1H OCEAN,199961.0
