diamond_id,supplier_code,certified_date,carat,cut,color,clarity,depth,table,x_dim,y_dim,z_dim,price
DIA-008827,SUP-164,2020-03-10,0.36,Premium,J,VS2,59.4,52.9,3.43,3.39,2.2,802
DIA-006393,SUP-083,2023-02-14,0.78,Premium,G,I1,60.9,54.8,4.75,4.76,2.99,2150
DIA-005120,SUP-125,2022-08-17,0.93,Ideal,I,VS1,61.3,57.7,4.88,4.81,3.0,4885
DIA-014938,SUP-184,2022-03-12,1.25,Premium,F,SI2,63.0,58.4,5.33,5.39,3.19,7782
DIA-014781,SUP-193,2024-12-07,0.97,Premium,G,I1,60.0,60.6,4.99,4.92,3.07,3601
DIA-005239,SUP-125,2020-02-24,0.43,Premium,H,IF,63.1,55.5,3.79,3.78,2.3,2025
DIA-008289,SUP-117,2023-01-06,0.7,Premium,F,VS1,63.6,53.9,4.34,4.33,2.6,3631
DIA-015798,SUP-030,2021-06-17,0.4,Ideal,I,VS1,60.6,58.7,3.44,3.43,2.16,1329
DIA-018068,SUP-116,2020-09-22,0.9,Good,I,VS2,58.6,61.1,4.85,4.8,3.06,2884
DIA-007391,SUP-069,2020-07-29,0.76,Ideal,G,SI2,62.9,63.2,4.83,4.8,2.97,3020
DIA-011551,SUP-086,2022-08-05,0.75,Premium,G,VS1,59.2,56.1,4.64,4.58,2.94,3981
DIA-000110,SUP-125,2022-02-14,0.51,Premium,H,VS1,61.7,54.5,4.16,4.14,2.58,1845
DIA-009432,SUP-178,2020-12-05,0.87,Ideal,I,VS2,61.3,55.9,4.54,4.59,2.8,3975
DIA-019459,SUP-162,2023-09-26,0.46,Good,H,VVS1,62.4,56.9,4.04,3.93,2.48,1516
DIA-004077,SUP-198,2021-07-01,3.87,Ideal,F,VS1,59.7,59.4,7.67,7.68,4.74,91004
DIA-011812,SUP-085,2020-06-19,0.29,Ideal,F,VS2,62.5,59.1,3.06,3.1,1.85,839
DIA-016574,SUP-139,2021-03-10,0.66,Premium,F,VS2,61.1,53.1,4.53,4.45,2.8,3365
DIA-006560,SUP-149,2021-02-06,0.49,Good,F,SI1,62.7,57.8,3.92,3.85,2.41,1156
DIA-008909,SUP-181,2020-08-13,1.65,Ideal,G,VS1,62.0,55.9,5.92,5.96,3.71,17939
DIA-010908,SUP-002,2020-11-15,1.39,Ideal,F,VS2,61.8,53.4,5.23,5.25,3.16,13381
DIA-008437,SUP-001,2020-10-23,1.25,Premium,I,VS2,62.5,58.1,5.26,5.26,3.29,7285
DIA-005063,SUP-061,2023-11-14,0.79,Good,J,VS2,58.3,55.7,4.83,4.78,2.98,2144
DIA-015138,SUP-195,2021-02-09,0.86,Ideal,I,VS1,63.7,59.6,4.86,4.88,3.09,4310
DIA-000095,SUP-036,2021-05-19,0.35,Very Good,D,VVS1,65.8,54.2,3.08,3.13,1.99,1325
DIA-008818,SUP-156,2021-06-06,1.69,Very Good,E,I1,59.7,57.1,5.58,5.58,3.42,10101
DIA-010730,SUP-180,2024-02-19,0.31,Very Good,G,VS2,61.4,57.2,3.21,3.28,1.99,669
DIA-002611,SUP-079,2021-05-10,0.95,Very Good,F,VS2,61.9,54.8,4.93,4.92,2.95,5594
DIA-014772,SUP-177,2021-04-25,0.55,Ideal,H,SI1,60.4,,4.05,4.0,2.43,1661
DIA-012014,SUP-031,2021-08-29,0.5,Very Good,F,SI2,61.7,54.3,4.03,4.03,2.49,990
DIA-011140,SUP-124,2021-03-14,0.64,Premium,G,VS2,61.4,,4.19,4.14,2.6,2621
DIA-016463,SUP-055,2020-12-30,1.32,Premium,G,SI1,,56.9,5.48,5.45,3.35,8488
DIA-012284,SUP-019,2020-07-15,0.51,Premium,G,VS2,,60.3,4.2,4.14,2.58,1779
DIA-005703,SUP-188,2021-03-24,1.55,Ideal,F,VS2,63.1,52.3,5.8,5.83,3.61,16096
DIA-016900,SUP-145,2023-10-31,0.92,Ideal,H,SI1,61.3,59.2,4.64,4.62,2.89,4404
DIA-006457,SUP-119,2021-11-19,0.42,Premium,D,SI1,61.6,57.0,3.51,3.58,2.2,1213
DIA-012301,SUP-006,2020-07-09,0.62,Ideal,I,SI2,60.8,54.7,4.03,4.05,2.4,1708
DIA-011250,SUP-104,2021-04-16,1.16,Fair,G,VS1,60.2,62.0,5.57,5.59,3.47,5264
DIA-006742,SUP-114,2022-06-29,0.84,Very Good,J,VS2,59.5,60.0,4.55,4.56,2.78,3144
DIA-018946,SUP-092,2022-09-29,0.41,Very Good,E,VS2,61.6,58.2,3.46,,2.16,1168
DIA-004791,SUP-174,2021-05-08,0.34,Very Good,G,VS1,63.5,59.0,3.58,3.65,2.19,688
DIA-013287,SUP-089,2021-01-20,0.54,Premium,F,IF,62.2,53.0,4.27,4.18,2.67,3603
DIA-008085,SUP-193,2023-01-04,1.55,Premium,E,VVS2,59.6,,6.11,6.18,3.8,19710
DIA-000319,SUP-098,2023-06-16,0.77,Premium,G,IF,60.5,56.5,4.77,4.81,2.98,5911
DIA-016557,SUP-142,2024-02-15,0.46,Good,D,VS2,60.6,59.3,4.28,4.22,2.63,1535
DIA-019973,SUP-152,2022-10-24,0.26,Very Good,F,VS2,63.8,58.0,3.24,3.18,2.04,773
DIA-005913,SUP-020,2020-02-11,1.06,Ideal,F,VS2,61.1,57.7,5.38,5.33,3.35,8300
DIA-005614,SUP-123,2024-08-26,0.82,Very Good,H,SI2,62.1,52.4,4.77,4.72,2.98,2742
DIA-019420,SUP-105,2021-11-08,1.82,Very Good,F,SI2,61.5,53.5,6.14,6.11,3.81,13424
DIA-005493,SUP-068,2024-11-15,0.34,Good,H,VS2,61.3,52.7,3.46,3.46,2.18,762
DIA-014459,SUP-026,2024-09-30,1.12,Ideal,E,SI2,60.5,55.3,5.25,5.25,3.26,7226
DIA-000330,SUP-041,2021-02-10,0.21,Ideal,G,SI1,62.2,,3.11,3.03,1.93,300
DIA-003116,SUP-137,2022-09-26,1.12,Very Good,E,VS2,58.2,55.7,5.36,5.32,3.24,7883
DIA-009645,SUP-106,2022-12-07,0.58,Very Good,F,VVS2,61.0,54.0,4.55,,2.87,2881
DIA-003331,SUP-159,2022-12-09,0.63,Very Good,J,SI2,59.9,58.4,4.25,4.19,2.59,1173
DIA-000613,SUP-046,2020-03-25,0.83,Fair,G,SI1,61.1,54.4,4.9,4.9,3.08,2114
DIA-016190,SUP-157,2020-12-19,0.78,Very Good,I,VVS2,62.1,55.1,4.63,4.62,2.87,3415
DIA-015778,SUP-182,2022-04-09,0.5,Very Good,F,VS1,61.8,56.7,4.08,4.07,2.56,2375
DIA-015991,SUP-057,2020-05-01,1.25,Very Good,G,VVS1,61.5,57.6,5.28,5.22,3.27,10985
DIA-014219,SUP-144,2020-06-11,0.51,Ideal,F,VS1,64.5,53.6,4.03,4.06,2.44,2618
DIA-006158,SUP-197,2022-05-20,0.94,Ideal,E,SI2,60.6,60.6,4.98,4.97,3.06,5574
DIA-014183,SUP-017,2022-04-27,2.67,Very Good,G,VVS2,61.4,58.5,6.84,6.81,4.32,40396
DIA-015976,SUP-109,2022-12-19,1.38,Ideal,F,VS2,62.9,57.9,5.47,5.45,3.45,12829
DIA-011808,SUP-078,2023-06-05,0.41,Premium,G,VS2,60.5,59.2,3.5,3.4,2.14,1202
DIA-012539,SUP-160,2023-03-02,0.34,Ideal,G,SI1,63.3,56.5,3.12,3.04,1.95,1033
DIA-009520,SUP-131,2021-06-04,0.84,Ideal,F,VS1,61.4,52.1,4.82,4.75,3.03,6063
DIA-018108,SUP-006,2023-06-05,0.81,Premium,F,SI1,58.0,57.5,4.83,4.87,3.06,3954
DIA-017410,SUP-176,2024-01-18,0.75,Very Good,F,SI1,62.8,56.2,4.81,4.84,3.01,2933
DIA-014120,SUP-091,2021-10-02,0.86,Premium,G,SI2,61.7,54.9,4.73,4.69,2.98,3352
DIA-007496,SUP-172,2023-03-19,0.72,Premium,D,VVS2,61.5,62.6,4.16,4.04,2.54,5261
DIA-002259,SUP-087,2024-08-17,0.64,Premium,E,SI1,62.6,55.6,3.81,3.85,2.37,2862
DIA-003464,SUP-052,2023-06-30,0.63,Ideal,D,VS2,59.5,,4.19,4.14,2.71,3538
DIA-013559,SUP-159,2021-01-02,1.57,Very Good,J,I1,63.5,60.0,6.11,6.16,3.83,5260
DIA-006900,SUP-014,2023-11-03,0.48,Fair,G,VS2,63.2,59.7,4.0,4.04,2.53,1184
DIA-007874,SUP-129,2022-11-12,0.3,Ideal,H,VVS2,61.3,58.1,3.67,,2.3,843
DIA-006125,SUP-062,2023-09-11,0.6,Ideal,F,SI1,61.8,57.8,4.28,4.31,2.67,2476
DIA-011121,SUP-102,2022-09-22,0.17,Very Good,I,SI1,64.5,58.4,2.73,2.73,1.67,300
DIA-001278,SUP-197,2021-12-02,1.43,Very Good,E,VS2,61.7,58.6,5.6,5.55,3.37,12200
DIA-019565,SUP-175,2022-07-31,1.15,Fair,G,SI2,63.5,58.7,5.32,5.33,3.28,3643
DIA-016621,SUP-197,2022-05-04,0.97,Very Good,I,SI1,62.1,54.0,5.07,5.14,3.07,3415
DIA-010624,SUP-011,2023-01-30,1.47,Very Good,J,VS2,62.6,56.6,5.35,5.43,3.32,7606
DIA-012264,SUP-008,2021-06-25,1.24,Premium,H,SI1,65.4,,5.33,5.28,3.31,6888
DIA-006057,SUP-030,2024-08-19,0.32,Premium,E,VS2,62.0,53.1,3.56,3.57,2.2,1141
DIA-014810,SUP-031,2021-10-06,1.07,Very Good,I,SI1,62.5,57.3,4.92,4.87,3.02,4181
DIA-014906,SUP-083,2022-01-01,0.93,Ideal,H,VS2,62.5,50.0,4.88,4.91,3.08,5002
DIA-007018,SUP-040,2023-11-17,0.55,Very Good,D,VVS2,61.0,58.8,4.26,4.34,2.7,3123
DIA-005688,SUP-154,2024-05-27,1.62,Very Good,G,VS2,62.0,52.9,5.79,5.84,3.57,13113
DIA-014927,SUP-091,2023-03-02,0.91,Very Good,J,SI1,62.8,57.4,4.8,4.75,2.91,2595
DIA-000051,SUP-131,2024-08-26,1.23,Very Good,E,VS2,60.3,60.0,5.61,5.66,3.54,9634
DIA-008500,SUP-076,2024-08-05,0.35,Premium,E,SI1,62.9,55.3,3.51,3.54,2.24,1021
DIA-000092,SUP-048,2023-07-21,0.43,Premium,F,SI1,60.4,55.0,3.55,3.5,2.16,1518
DIA-008218,SUP-175,2021-10-29,0.82,Very Good,G,VS1,61.5,61.3,4.91,4.88,2.96,4154
DIA-018761,SUP-103,2022-02-03,0.85,Good,H,SI1,62.0,53.7,4.83,4.81,2.95,2581
DIA-004329,SUP-173,2021-04-04,0.67,Premium,G,SI1,62.9,58.9,4.52,4.46,2.81,2504
DIA-009983,SUP-083,2024-01-27,0.75,Ideal,H,SI1,61.4,,4.71,4.64,2.96,2716
DIA-008854,SUP-037,2021-12-02,0.94,Premium,J,VS1,63.3,58.9,5.14,5.15,3.2,4445
DIA-019281,SUP-116,2021-06-17,1.3,Ideal,J,VS2,60.6,58.0,5.28,5.34,3.22,7382
DIA-007444,SUP-052,2023-07-19,0.67,Premium,I,VVS1,63.3,52.4,4.24,4.3,2.63,3481
DIA-015805,SUP-105,2023-11-20,1.0,Ideal,G,VVS2,60.7,57.6,4.76,4.83,2.94,8166
DIA-008554,SUP-085,2023-12-18,0.87,Premium,F,VVS2,61.7,58.7,4.78,4.82,2.94,6409
DIA-017495,SUP-137,2021-10-19,1.26,Premium,G,VS1,60.9,58.0,5.6,5.59,3.44,9908
DIA-013389,SUP-050,2022-01-07,0.64,Very Good,I,SI2,59.9,56.9,4.19,4.21,2.57,1815
DIA-005340,SUP-139,2022-09-12,0.43,Premium,I,VS1,60.6,55.1,3.74,,2.34,1269
DIA-009864,SUP-169,2024-10-16,0.31,Very Good,G,VS2,,55.8,3.45,3.4,2.15,1036
DIA-014975,SUP-156,2024-02-24,0.99,Very Good,F,SI1,61.7,54.3,4.78,4.83,2.94,5290
DIA-007822,SUP-140,2023-08-03,1.42,Ideal,F,SI1,63.7,60.8,5.19,5.07,3.18,11822
DIA-007971,SUP-039,2024-04-13,0.65,Premium,I,SI1,61.4,56.8,4.48,4.57,2.67,1788
DIA-003869,SUP-149,2024-04-01,1.38,Ideal,H,VVS1,62.3,59.5,5.47,5.55,3.39,15144
DIA-009260,SUP-012,2021-09-30,0.16,Ideal,I,VS2,59.9,54.9,2.73,2.78,1.75,358
DIA-009502,SUP-142,2022-05-11,1.55,Ideal,G,SI2,62.5,58.6,5.87,5.87,3.68,11096
DIA-002593,SUP-113,2023-05-18,1.8,Very Good,E,SI2,61.9,58.6,5.97,5.9,3.62,14054
DIA-012712,SUP-128,2024-06-08,0.74,Very Good,F,SI1,,55.5,4.5,4.47,2.79,2960
DIA-017585,SUP-131,2022-03-22,0.82,Very Good,I,VS2,58.2,,4.43,4.38,2.75,2987
DIA-009619,SUP-025,2021-04-19,1.22,Good,I,VS1,61.1,59.6,4.94,5.08,3.1,5979
DIA-004526,SUP-080,2020-03-24,0.62,Very Good,F,SI2,63.7,58.2,4.07,4.15,2.56,1806
DIA-008484,SUP-140,2022-11-21,0.53,Premium,F,VS2,62.1,54.0,4.26,4.23,2.69,2321
DIA-018151,SUP-090,2021-04-26,0.64,Ideal,G,SI1,61.5,57.4,4.16,4.16,2.6,1949
DIA-006050,SUP-194,2023-12-31,0.66,Ideal,F,SI2,63.3,58.8,4.31,4.33,2.67,2501
DIA-008166,SUP-048,2024-02-03,0.85,Ideal,G,VS1,61.2,57.8,4.7,4.74,2.95,5794
DIA-011107,SUP-005,2020-09-26,0.65,Very Good,J,SI2,62.8,60.3,4.58,4.61,2.83,1203
DIA-006676,SUP-190,2024-11-22,0.51,Ideal,H,SI1,62.5,58.1,4.31,4.29,2.71,1456
DIA-018994,SUP-077,2023-01-25,1.45,Premium,I,SI1,61.0,,5.7,5.69,3.48,7699
DIA-014855,SUP-172,2023-03-08,0.97,Premium,F,SI1,61.2,57.7,4.82,,2.97,5412
DIA-007636,SUP-176,2024-04-11,0.47,Ideal,G,SI1,63.3,60.2,3.98,4.0,2.42,1313
DIA-017195,SUP-075,2023-12-10,0.62,Very Good,H,VS1,62.0,57.9,3.72,3.76,2.29,2171
DIA-000573,SUP-053,2022-04-30,0.14,Premium,D,SI2,60.5,58.8,2.98,3.11,1.77,300
DIA-008913,SUP-169,2024-08-10,0.89,Ideal,F,I1,62.2,56.7,4.83,4.83,3.08,3595
DIA-006993,SUP-086,2022-11-22,1.01,Very Good,E,SI2,60.9,52.1,5.29,5.27,3.2,5205
DIA-005396,SUP-091,2024-01-08,0.54,Very Good,G,SI1,61.1,63.0,4.01,4.0,2.46,1752
DIA-010286,SUP-189,2020-12-26,0.58,Ideal,I,SI1,61.5,61.4,3.91,,2.46,1367
DIA-008969,SUP-092,2021-12-01,0.85,Premium,H,I1,63.3,50.2,5.08,5.15,3.13,2617
DIA-005679,SUP-052,2020-07-06,1.28,Good,D,VS1,60.4,57.1,5.6,5.6,3.39,10812
DIA-000068,SUP-171,2020-04-01,0.82,Premium,G,VVS1,62.9,58.1,4.5,4.45,2.83,5735
DIA-010282,SUP-128,2020-05-02,1.38,Premium,J,VVS2,61.8,59.2,5.51,5.48,3.48,9676
DIA-014695,SUP-105,2024-11-02,0.93,Very Good,J,SI1,60.4,56.9,5.04,5.01,3.12,2832
DIA-004746,SUP-181,2022-03-15,1.16,Very Good,I,VVS2,61.7,59.6,5.06,5.0,3.26,6813
DIA-012010,SUP-032,2020-07-24,0.33,Fair,D,VVS1,59.2,59.1,3.96,4.0,2.47,1115
DIA-015322,SUP-024,2024-12-13,0.87,Ideal,I,SI2,60.5,58.5,4.98,4.97,3.1,3551
DIA-011032,SUP-164,2022-02-02,0.52,Fair,J,SI2,60.2,56.1,4.13,4.15,2.59,584
DIA-005691,SUP-007,2023-05-24,0.62,Ideal,H,IF,63.0,56.4,4.13,4.25,2.57,4099
DIA-015855,SUP-161,2022-11-03,0.69,Premium,I,SI1,63.4,57.0,4.36,4.37,2.68,2087
DIA-013642,SUP-162,2023-01-05,0.9,Good,H,VS2,64.1,57.0,4.95,4.86,3.0,3227
DIA-010349,SUP-070,2020-03-01,0.68,Ideal,G,SI1,61.1,55.3,4.49,4.54,2.79,2461
DIA-012589,SUP-113,2022-05-22,0.5,Premium,H,VS1,65.1,53.6,4.08,4.14,2.68,1603
DIA-004341,SUP-127,2021-05-25,0.7,Premium,H,VS2,62.5,59.0,4.41,4.43,2.74,2750
DIA-003017,SUP-033,2023-01-09,1.06,Premium,I,VS1,61.9,56.6,4.83,4.88,3.08,5568
DIA-010723,SUP-010,2022-10-03,0.66,Premium,G,VS2,61.8,55.9,4.21,4.24,2.61,2789
DIA-009426,SUP-123,2024-04-05,0.77,Premium,I,VS1,63.6,58.1,4.49,4.45,2.72,3117
DIA-012538,SUP-125,2022-12-25,0.51,Premium,H,VS2,63.2,,4.02,4.02,2.61,1908
DIA-010221,SUP-169,2024-05-08,0.18,Ideal,E,VS1,63.6,,2.97,2.85,1.81,300
DIA-004075,SUP-097,2024-01-05,0.76,Ideal,F,SI1,61.2,,4.42,4.41,2.69,3768
DIA-017834,SUP-114,2021-12-01,0.74,Ideal,G,SI1,62.0,55.7,4.61,4.55,2.87,3347
DIA-014477,SUP-056,2021-04-28,0.85,Premium,F,SI1,61.6,57.4,4.45,4.42,2.77,4596
DIA-012123,SUP-090,2020-04-18,0.62,Ideal,G,VS2,62.3,56.2,4.23,4.19,2.65,2865
DIA-014853,SUP-050,2020-03-23,0.71,Premium,G,VVS2,60.5,59.5,4.53,4.47,2.87,3618
DIA-009507,SUP-044,2021-03-22,0.65,Premium,H,SI1,64.7,57.0,4.12,4.11,2.63,2234
DIA-003495,SUP-117,2024-06-21,0.92,Ideal,G,VS2,63.4,58.2,4.93,4.84,3.05,5411
DIA-015465,SUP-110,2022-03-05,1.39,Premium,H,SI1,61.1,56.2,5.67,5.58,3.55,8398
DIA-018012,SUP-046,2022-11-04,0.91,Very Good,F,VVS2,,60.8,4.69,4.8,2.87,6245
DIA-012735,SUP-179,2024-04-26,1.32,Good,F,VS2,62.3,54.6,5.23,5.29,3.25,8204
DIA-009360,SUP-044,2020-02-10,0.84,Premium,I,VS2,60.6,,4.56,4.53,2.82,3499
DIA-001485,SUP-001,2024-10-05,1.8,Premium,D,VVS2,62.7,58.5,6.03,6.02,3.8,28166
DIA-017170,SUP-178,2023-10-25,1.53,Ideal,I,VS1,63.9,60.3,5.68,5.71,3.49,12559
DIA-007652,SUP-019,2024-08-13,0.64,Premium,E,SI1,61.6,58.2,4.32,4.16,2.66,3203
DIA-011665,SUP-023,2022-04-16,0.5,Good,G,VS2,59.9,59.4,4.09,4.11,2.56,1554
DIA-014240,SUP-021,2022-08-09,0.95,Good,D,VVS1,63.6,60.5,4.76,4.69,2.93,7842
DIA-015958,SUP-173,2022-07-05,0.53,Premium,G,VS1,61.2,61.3,3.95,3.94,2.48,2196
DIA-000675,SUP-008,2021-04-01,0.69,Good,F,SI2,63.7,53.0,4.61,4.63,2.87,2066
DIA-005134,SUP-089,2020-07-20,0.59,Ideal,J,VS2,62.1,54.9,4.04,,2.54,1691
DIA-000023,SUP-187,2024-06-05,0.85,Premium,G,I1,60.0,60.7,4.86,4.9,3.02,2774
DIA-019101,SUP-123,2021-01-01,0.9,Fair,J,VVS2,62.6,56.5,4.4,4.41,2.76,2953
DIA-017114,SUP-135,2020-07-26,0.55,Fair,H,SI1,60.6,53.6,4.16,4.17,2.57,850
DIA-012439,SUP-192,2020-11-10,0.74,Very Good,G,VS2,63.2,56.7,4.53,4.51,2.83,2838
DIA-003046,SUP-050,2023-10-21,1.19,Ideal,G,VS2,64.8,55.0,5.27,5.24,3.26,9067
DIA-002036,SUP-101,2021-09-19,0.89,Ideal,H,I1,62.7,59.1,5.24,5.3,3.36,2722
DIA-003065,SUP-186,2021-03-31,0.98,Fair,I,VS1,62.9,58.6,5.05,5.06,3.24,3390
DIA-009935,SUP-106,2021-06-16,0.63,Good,D,VVS1,61.5,61.7,4.38,4.3,2.75,3736
DIA-006109,SUP-020,2024-07-12,0.9,Fair,E,VVS2,59.2,61.2,4.54,4.56,2.82,4607
DIA-014400,SUP-188,2023-09-07,0.46,Good,E,SI1,61.4,58.2,4.02,4.09,2.53,1084
DIA-007098,SUP-193,2021-01-09,0.67,Very Good,E,VVS2,64.2,59.8,4.06,4.13,2.57,4285
DIA-006375,SUP-076,2024-07-01,0.72,Good,J,SI2,60.4,55.8,4.45,4.45,2.74,1744
DIA-007871,SUP-177,2024-06-24,1.24,Ideal,E,VVS1,61.5,57.4,5.32,5.21,3.32,15971
DIA-007980,SUP-128,2023-04-02,0.42,Ideal,E,VVS2,59.9,53.6,4.3,4.32,2.64,1915
DIA-017486,SUP-046,2021-06-13,1.43,Premium,I,SI2,62.6,55.2,5.66,5.59,3.54,6777
DIA-006927,SUP-058,2020-12-11,0.77,Ideal,J,SI1,64.0,58.6,4.57,4.68,2.78,2278
DIA-001041,SUP-094,2023-09-10,0.77,Very Good,H,VVS2,62.5,60.1,4.41,4.35,2.78,3908
DIA-008956,SUP-001,2024-08-07,0.85,Premium,J,VS2,60.4,56.9,4.46,4.5,2.85,2736
DIA-018305,SUP-174,2024-08-24,0.68,Fair,I,SI1,64.1,55.6,4.39,4.41,2.73,1438
DIA-000114,SUP-142,2023-05-21,1.37,Good,J,VS2,59.9,56.3,5.7,5.71,3.59,5797
DIA-006991,SUP-169,2024-09-02,1.05,Ideal,F,VS1,63.0,55.3,5.18,5.17,3.18,8699
DIA-004250,SUP-094,2023-11-29,0.68,Very Good,G,IF,62.3,61.5,4.08,4.11,2.52,4535
DIA-007550,SUP-038,2022-12-02,0.6,Very Good,F,SI2,62.3,60.9,4.13,4.08,2.56,2047
DIA-008422,SUP-062,2023-03-05,0.55,Good,G,VS2,61.5,58.8,4.29,4.3,2.63,1628
DIA-009771,SUP-120,2023-09-29,0.67,Very Good,I,SI2,62.2,60.6,4.99,4.98,3.11,1415
DIA-016935,SUP-167,2023-09-25,0.26,Very Good,H,IF,59.4,56.3,2.81,2.88,1.71,415
DIA-003853,SUP-169,2020-11-20,1.02,Ideal,H,VVS2,60.8,53.5,5.14,,3.15,7360
DIA-005813,SUP-086,2022-01-23,0.48,Ideal,H,VS2,60.2,55.4,3.88,4.0,2.44,1726
DIA-013094,SUP-040,2020-11-16,2.0,Ideal,E,SI1,60.5,,6.56,6.59,4.12,23626
DIA-019132,SUP-098,2023-06-27,0.87,Fair,J,VS1,62.4,56.6,4.86,4.87,3.04,2516
DIA-001758,SUP-050,2020-11-04,1.39,Very Good,F,SI1,64.3,55.9,5.3,5.36,3.31,9100
DIA-013302,SUP-137,2021-02-27,0.46,Very Good,J,VS2,62.2,55.4,4.23,4.13,2.54,1259
DIA-007644,SUP-194,2022-05-13,1.41,Very Good,G,VVS1,62.7,,5.47,5.46,3.42,14021
DIA-003680,SUP-170,2023-01-16,1.12,Good,F,SI1,62.7,60.7,5.08,5.1,3.11,5516
DIA-012430,SUP-059,2023-03-11,0.42,Ideal,G,VS1,60.8,55.4,3.77,3.81,2.24,1488
DIA-018212,SUP-153,2024-06-29,0.5,Good,J,SI1,62.6,54.2,4.09,4.06,2.42,943
DIA-003598,SUP-058,2024-11-27,0.62,Good,I,VVS2,59.5,62.2,4.01,4.02,2.49,2175
DIA-018137,SUP-088,2024-05-23,0.38,Very Good,J,SI1,59.6,56.2,3.5,3.5,2.11,577
DIA-007410,SUP-050,2022-10-19,0.78,Very Good,I,SI1,61.3,56.5,4.87,4.91,2.99,2259
DIA-010935,SUP-080,2023-03-15,0.68,Premium,H,SI2,60.9,,4.42,4.44,2.76,2118
DIA-010168,SUP-151,2023-06-17,1.07,Premium,I,VS1,60.4,55.4,5.38,5.38,3.28,5852
DIA-006278,SUP-179,2021-09-27,1.36,Ideal,G,SI2,63.2,57.0,5.28,5.32,3.24,8674
DIA-011799,SUP-136,2024-11-10,0.84,Premium,H,SI2,61.8,52.8,4.75,4.74,2.96,2611
DIA-016650,SUP-032,2022-12-21,1.81,Very Good,I,SI2,59.2,56.7,6.11,6.17,3.9,9309
DIA-006319,SUP-044,2020-09-16,0.66,Ideal,H,VS2,58.3,53.4,4.15,4.15,2.53,2836
DIA-018877,SUP-074,2023-01-08,1.23,Ideal,I,SI2,63.1,56.8,5.17,5.19,3.11,5785
DIA-013213,SUP-085,2023-09-20,1.11,Good,I,SI1,60.8,54.9,5.06,5.03,3.17,4051
DIA-009606,SUP-047,2021-07-22,0.59,Very Good,G,SI1,61.7,59.9,4.33,4.25,2.71,1853
DIA-001780,SUP-166,2020-04-06,1.9,Ideal,I,VVS2,61.0,58.7,6.12,6.16,3.68,20907
DIA-009932,SUP-153,2022-05-26,0.45,Ideal,I,SI2,60.8,57.0,3.82,3.89,2.3,749
DIA-014326,SUP-085,2022-11-18,0.67,Ideal,H,SI1,59.8,57.2,4.52,4.48,2.76,2291
DIA-003822,SUP-062,2024-12-02,0.67,Ideal,J,VS1,64.0,54.6,4.43,4.57,2.76,2679
DIA-015080,SUP-161,2022-10-27,0.6,Premium,H,VS1,61.8,56.6,4.03,4.04,2.46,2576
DIA-019241,SUP-100,2020-05-07,0.82,Very Good,J,VVS2,60.3,56.6,4.71,4.69,2.92,3279
DIA-005837,SUP-121,2022-05-08,0.51,Ideal,G,VVS2,62.8,55.6,4.46,4.55,2.72,2458
DIA-014979,SUP-196,2021-08-25,0.49,Ideal,H,VS2,,59.2,4.22,4.22,2.63,1877
DIA-014030,SUP-102,2020-02-01,0.83,Very Good,G,SI1,63.5,54.9,4.59,4.65,2.85,3035
DIA-005044,SUP-148,2022-10-19,0.43,Very Good,I,SI2,61.2,55.8,3.73,3.77,2.3,607
DIA-015580,SUP-025,2023-02-03,1.29,Good,I,SI1,62.8,56.5,5.47,5.52,3.34,4567
DIA-003838,SUP-168,2020-08-09,1.62,Very Good,I,VVS1,60.8,55.0,6.12,6.08,3.77,14690
DIA-006351,SUP-097,2022-05-12,0.7,Very Good,D,SI2,58.3,57.0,4.38,4.41,2.65,2986
DIA-014805,SUP-174,2021-12-11,1.06,Ideal,G,VS2,60.8,51.6,5.0,5.07,3.11,7320
DIA-014737,SUP-008,2023-01-16,0.59,Good,E,SI1,63.1,59.2,4.12,4.13,2.45,1962
DIA-016946,SUP-041,2020-05-30,0.45,Very Good,G,VS2,60.7,52.8,3.92,3.96,2.39,1523
DIA-010880,SUP-023,2021-06-29,1.06,Premium,I,VS1,63.4,53.1,5.04,5.07,3.18,5758
DIA-009237,SUP-156,2021-01-28,0.92,Ideal,I,SI1,60.7,59.6,4.74,4.72,2.98,4029
DIA-015205,SUP-124,2024-06-27,0.58,Ideal,F,VVS1,61.9,54.8,3.87,3.92,2.43,3531
DIA-007790,SUP-024,2021-01-05,0.62,Premium,I,SI1,61.8,,4.31,4.25,2.68,1704
DIA-016222,SUP-166,2020-03-31,0.55,Good,J,VS2,61.9,56.7,3.94,3.94,2.48,973
DIA-015601,SUP-100,2023-10-08,0.77,Good,H,VVS1,60.7,51.9,4.68,4.64,2.99,3271
DIA-013104,SUP-176,2024-07-18,3.89,Premium,I,SI1,62.2,52.5,7.56,7.57,4.72,48084
DIA-011118,SUP-093,2022-04-03,0.92,Very Good,G,VS1,62.5,59.4,5.06,5.1,3.13,5177
DIA-017467,SUP-135,2024-10-11,0.72,Ideal,I,VS2,61.3,54.4,4.73,4.75,2.97,2810
DIA-002984,SUP-139,2023-06-30,0.64,Fair,G,VS2,60.3,56.1,4.12,4.06,2.71,1578
DIA-003279,SUP-187,2021-03-31,0.64,Premium,I,SI1,63.4,53.5,4.17,,2.46,1727
DIA-002815,SUP-005,2022-09-11,0.71,Good,G,VVS1,58.7,,4.15,4.15,2.61,3854
